citizenship;gender;reporting_country;year;immigrant_count;obs_flag
Armenia;Males;Luxembourg;2012;1;
Armenia;Males;Luxembourg;2013;6;
Armenia;Males;Luxembourg;2017;8;
Armenia;Males;Luxembourg;2018;5;
Armenia;Males;Luxembourg;2020;6;
Armenia;Males;Luxembourg;2021;17;
Armenia;Males;Luxembourg;2022;9;
Armenia;Males;Luxembourg;2023;13;
Armenia;Males;Luxembourg;2024;9;
Armenia;Males;Romania;2008;9;
Armenia;Males;Romania;2009;10;
Armenia;Males;Romania;2010;4;
Armenia;Males;Romania;2011;6;
Armenia;Males;Romania;2012;7;
Armenia;Males;Romania;2013;21;
Armenia;Males;Romania;2014;13;
Armenia;Males;Romania;2015;4;
Armenia;Males;Romania;2016;6;
Armenia;Males;Romania;2017;6;e
Armenia;Males;Romania;2018;16;e
Armenia;Males;Romania;2021;18;
Armenia;Males;Romania;2022;4;e
Armenia;Males;Romania;2023;11;
Armenia;Males;Romania;2024;21;
Armenia;Males;Sweden;2008;44;
Armenia;Males;Sweden;2009;59;
Armenia;Males;Sweden;2010;68;
Armenia;Males;Sweden;2011;82;
Armenia;Males;Sweden;2012;82;
Armenia;Males;Sweden;2013;58;
Armenia;Males;Sweden;2014;65;
Armenia;Males;Sweden;2015;64;
Armenia;Males;Sweden;2016;61;
Armenia;Males;Sweden;2017;81;
Armenia;Males;Sweden;2018;75;
Armenia;Males;Sweden;2019;48;
Armenia;Males;Sweden;2020;47;
Armenia;Males;Sweden;2021;42;
Armenia;Males;Sweden;2022;23;
Armenia;Males;Sweden;2023;31;
Armenia;Males;Sweden;2024;42;
Armenia;Males;Slovenia;2008;2;b
Armenia;Males;Slovenia;2009;0;
Armenia;Males;Slovenia;2010;1;
Armenia;Males;Slovenia;2011;0;
Armenia;Males;Slovenia;2012;0;
Armenia;Males;Slovenia;2013;1;
Armenia;Males;Slovenia;2014;0;
Armenia;Males;Slovenia;2015;0;
Armenia;Males;Slovenia;2016;1;
Armenia;Males;Slovenia;2017;0;
Armenia;Males;Slovenia;2018;0;
Armenia;Males;Slovenia;2019;0;
Armenia;Males;Slovenia;2020;0;
Armenia;Males;Slovenia;2021;1;
Armenia;Males;Slovenia;2022;0;
Armenia;Males;Slovenia;2023;5;
Armenia;Males;Slovenia;2024;3;
Armenia;Males;Slovakia;2008;0;
Armenia;Males;Slovakia;2009;2;
Armenia;Males;Slovakia;2010;1;
Armenia;Males;Slovakia;2011;1;
Armenia;Males;Slovakia;2012;0;p
Armenia;Males;Slovakia;2020;3;p
Armenia;Males;Slovakia;2021;2;
Armenia;Males;Slovakia;2022;7;
Armenia;Males;Slovakia;2023;6;
Armenia;Males;Slovakia;2024;5;
Armenia;Females;Austria;1998;2;
Armenia;Females;Austria;2001;14;
Armenia;Females;Austria;2002;44;b
Armenia;Females;Austria;2003;25;
Armenia;Females;Austria;2004;47;
Armenia;Females;Austria;2005;33;
Armenia;Females;Austria;2006;23;
Armenia;Females;Austria;2007;24;
Armenia;Females;Austria;2008;17;
Armenia;Females;Austria;2009;18;
Armenia;Females;Austria;2011;18;
Armenia;Females;Austria;2012;19;
Armenia;Females;Austria;2014;19;
Armenia;Females;Austria;2015;24;
Armenia;Females;Austria;2016;6;
Armenia;Females;Austria;2017;13;
Armenia;Females;Austria;2018;11;
Armenia;Females;Austria;2019;11;
Armenia;Females;Austria;2020;2;
Armenia;Females;Austria;2021;13;
Armenia;Females;Austria;2022;11;
Armenia;Females;Austria;2023;15;
Armenia;Females;Austria;2024;16;
Armenia;Females;Belgium;2011;64;
Armenia;Females;Belgium;2012;34;
Armenia;Females;Belgium;2013;38;
Armenia;Females;Belgium;2014;32;
Armenia;Females;Belgium;2015;36;
Armenia;Females;Belgium;2016;35;
Armenia;Females;Belgium;2017;36;
Armenia;Females;Belgium;2018;36;
Armenia;Females;Belgium;2019;42;
Armenia;Females;Bulgaria;2007;0;
Armenia;Females;Bulgaria;2012;2;bp
Armenia;Females;Bulgaria;2013;10;p
Armenia;Females;Bulgaria;2014;7;p
Armenia;Females;Bulgaria;2015;8;
Armenia;Females;Bulgaria;2016;2;
Armenia;Females;Bulgaria;2017;4;p
Armenia;Females;Bulgaria;2018;2;p
Armenia;Females;Bulgaria;2019;3;p
Armenia;Females;Bulgaria;2020;2;p
Armenia;Females;Bulgaria;2021;5;
Armenia;Females;Bulgaria;2022;3;
Armenia;Females;Bulgaria;2023;3;
Armenia;Females;Bulgaria;2024;4;
Armenia;Females;Czechia;2004;7;
Armenia;Females;Czechia;2005;8;
Armenia;Females;Czechia;2006;16;
Armenia;Females;Czechia;2007;15;
Armenia;Females;Germany;2014;220;e
Armenia;Females;Germany;2015;289;e
Armenia;Females;Germany;2016;277;e
Armenia;Females;Germany;2017;186;e
Armenia;Females;Germany;2018;149;e
Armenia;Females;Germany;2019;106;e
Armenia;Females;Germany;2020;57;e
Armenia;Females;Germany;2021;112;e
Armenia;Females;Germany;2022;145;e
Armenia;Females;Germany;2023;137;e
Armenia;Females;Germany;2024;103;e
Armenia;Females;Estonia;2022;2;
Armenia;Females;Spain;1998;2;
Armenia;Females;Spain;2000;52;
Armenia;Females;Spain;2001;30;
Armenia;Females;Spain;2004;91;
Armenia;Females;Spain;2005;109;
Armenia;Females;Spain;2006;136;
Armenia;Females;Spain;2007;164;
Armenia;Females;Spain;2021;;b
Armenia;Females;Spain;2024;;
Armenia;Females;Finland;1998;1;
Armenia;Females;Finland;2000;0;
Armenia;Females;Finland;2001;0;
Armenia;Females;Finland;2002;1;
Armenia;Females;Finland;2003;0;
Armenia;Females;Finland;2004;0;
Armenia;Females;Finland;2005;1;
Armenia;Females;Finland;2006;1;
Armenia;Females;Finland;2007;0;
Armenia;Females;Finland;2008;1;
Armenia;Females;Finland;2013;1;
Armenia;Females;Finland;2014;0;
Armenia;Females;Finland;2015;1;
Armenia;Females;Finland;2016;3;
Armenia;Females;Finland;2017;0;
Armenia;Females;Finland;2018;0;
Armenia;Females;Finland;2019;1;
Armenia;Females;Finland;2020;0;
Armenia;Females;Finland;2021;4;
Armenia;Females;Finland;2022;3;
Armenia;Females;Finland;2023;0;
Armenia;Females;Finland;2024;0;
Armenia;Females;Croatia;1998;0;
Armenia;Females;Croatia;2001;0;
Armenia;Females;Croatia;2006;0;
Armenia;Females;Croatia;2007;0;
Armenia;Females;Croatia;2008;0;b
Armenia;Females;Croatia;2009;0;
Armenia;Females;Croatia;2010;1;
Armenia;Females;Croatia;2011;0;
Armenia;Females;Croatia;2012;0;
Armenia;Females;Croatia;2013;1;
Armenia;Females;Croatia;2014;0;
Armenia;Females;Croatia;2015;0;
Armenia;Females;Croatia;2016;0;
Armenia;Females;Croatia;2017;0;
Armenia;Females;Croatia;2018;0;
Armenia;Females;Croatia;2019;0;
Armenia;Females;Croatia;2020;0;
Armenia;Females;Croatia;2021;0;
Armenia;Females;Croatia;2022;1;
Armenia;Females;Croatia;2023;0;
Armenia;Females;Croatia;2024;0;
Armenia;Females;Hungary;2021;13;
Armenia;Females;Hungary;2022;13;
Armenia;Females;Hungary;2023;10;
Armenia;Females;Hungary;2024;10;
Armenia;Females;Ireland;2007;0;
Armenia;Females;Ireland;2008;1;
Armenia;Females;Ireland;2009;1;
Armenia;Females;Ireland;2010;1;
Armenia;Females;Italy;2013;7;
Armenia;Females;Italy;2014;6;
Armenia;Females;Italy;2015;8;
Armenia;Females;Italy;2016;6;
Armenia;Females;Italy;2017;13;
Armenia;Females;Italy;2018;3;
Armenia;Females;Italy;2019;3;
Armenia;Females;Italy;2020;2;
Armenia;Females;Italy;2021;4;
Armenia;Females;Italy;2022;5;
Armenia;Females;Italy;2023;9;
Armenia;Females;Italy;2024;5;
Armenia;Females;Lithuania;1998;2;
Armenia;Females;Lithuania;2000;0;
Armenia;Females;Lithuania;2001;2;
Armenia;Females;Lithuania;2002;2;
Armenia;Females;Lithuania;2005;1;
Armenia;Females;Lithuania;2006;0;
Armenia;Females;Lithuania;2007;0;
Armenia;Females;Lithuania;2008;0;
Armenia;Females;Lithuania;2009;3;
Armenia;Females;Lithuania;2010;1;
Armenia;Females;Lithuania;2011;4;
Armenia;Females;Lithuania;2012;1;
Armenia;Females;Lithuania;2013;1;
Armenia;Females;Lithuania;2014;2;
Armenia;Females;Lithuania;2015;1;
Armenia;Females;Lithuania;2016;1;
Armenia;Females;Lithuania;2017;2;
Armenia;Females;Lithuania;2018;4;
Armenia;Females;Lithuania;2019;2;
Armenia;Females;Lithuania;2020;2;
Armenia;Females;Lithuania;2021;4;
Armenia;Females;Lithuania;2023;4;
Armenia;Females;Lithuania;2024;4;
Armenia;Females;Luxembourg;1998;0;
Armenia;Females;Luxembourg;2000;0;
Armenia;Females;Luxembourg;2001;0;
Armenia;Females;Luxembourg;2003;2;
Armenia;Females;Luxembourg;2004;0;
Armenia;Females;Luxembourg;2005;1;
Armenia;Females;Luxembourg;2006;0;
Armenia;Females;Luxembourg;2007;1;
Armenia;Females;Luxembourg;2008;0;
Armenia;Females;Luxembourg;2009;0;
Armenia;Females;Luxembourg;2010;1;
Armenia;Females;Luxembourg;2011;0;
Armenia;Females;Luxembourg;2012;2;
Armenia;Females;Luxembourg;2013;0;
Armenia;Females;Luxembourg;2017;2;
Armenia;Females;Luxembourg;2018;2;
Armenia;Females;Luxembourg;2020;1;
Armenia;Females;Luxembourg;2021;3;
Armenia;Females;Luxembourg;2022;0;
Armenia;Females;Luxembourg;2023;3;
Armenia;Females;Luxembourg;2024;1;
Armenia;Females;Poland;2006;1;
Armenia;Females;Poland;2007;0;
Armenia;Females;Romania;2008;0;
Armenia;Females;Romania;2009;2;
Armenia;Females;Romania;2010;0;
Armenia;Females;Romania;2011;0;
Armenia;Females;Romania;2012;1;
Armenia;Females;Romania;2013;18;
Armenia;Females;Romania;2014;13;
Armenia;Females;Romania;2015;3;e
Armenia;Females;Romania;2016;5;
Armenia;Females;Romania;2017;2;e
Armenia;Females;Romania;2018;2;e
Armenia;Females;Romania;2021;2;
Armenia;Females;Romania;2022;2;e
Armenia;Females;Romania;2023;0;
Armenia;Females;Romania;2024;0;
Armenia;Females;Sweden;2008;10;
Armenia;Females;Sweden;2009;20;
Armenia;Females;Sweden;2010;10;
Armenia;Females;Sweden;2011;20;
Armenia;Females;Sweden;2012;19;
Armenia;Females;Sweden;2013;8;
Armenia;Females;Sweden;2014;15;
Armenia;Females;Sweden;2015;10;
Armenia;Females;Sweden;2016;17;
Armenia;Females;Sweden;2017;9;
Armenia;Females;Sweden;2018;12;
Armenia;Females;Sweden;2019;8;
Armenia;Females;Sweden;2020;5;
Armenia;Females;Sweden;2021;15;
Armenia;Females;Sweden;2022;9;
Armenia;Females;Sweden;2023;9;
Armenia;Females;Sweden;2024;14;
Armenia;Females;Slovenia;1998;0;
Armenia;Females;Slovenia;2000;0;
Armenia;Females;Slovenia;2001;0;
Armenia;Females;Slovenia;2005;0;
Armenia;Females;Slovenia;2006;0;
Armenia;Females;Slovenia;2007;0;
Armenia;Females;Slovenia;2008;0;b
Armenia;Females;Slovenia;2009;0;
Armenia;Females;Slovenia;2010;0;
Armenia;Females;Slovenia;2011;0;
Armenia;Females;Slovenia;2012;0;
Armenia;Females;Slovenia;2013;1;
Armenia;Females;Slovenia;2014;0;
Armenia;Females;Slovenia;2015;0;
Armenia;Females;Slovenia;2016;1;
Armenia;Females;Slovenia;2017;0;
Armenia;Females;Slovenia;2018;0;
Armenia;Females;Slovenia;2019;0;
Armenia;Females;Slovenia;2020;0;
Armenia;Females;Slovenia;2021;0;
Armenia;Females;Slovenia;2022;0;
Armenia;Females;Slovenia;2023;1;
Armenia;Females;Slovenia;2024;1;
Armenia;Females;Slovakia;2008;0;
Armenia;Females;Slovakia;2009;0;
Armenia;Females;Slovakia;2010;0;
Armenia;Females;Slovakia;2011;0;
Armenia;Females;Slovakia;2012;0;p
Armenia;Females;Slovakia;2020;0;p
Armenia;Females;Slovakia;2021;0;
Armenia;Females;Slovakia;2022;0;
Armenia;Females;Slovakia;2023;0;
Armenia;Females;Slovakia;2024;1;
Armenia;Males;Austria;1998;1;
Armenia;Males;Austria;2001;25;
Armenia;Males;Austria;2002;55;b
Armenia;Males;Austria;2003;35;
Armenia;Males;Austria;2004;40;
Armenia;Males;Austria;2005;36;
Armenia;Males;Austria;2006;23;
Armenia;Males;Austria;2007;31;
Armenia;Males;Austria;2008;13;
Armenia;Males;Austria;2009;14;
Armenia;Males;Austria;2011;9;
Armenia;Males;Austria;2012;15;
Armenia;Males;Austria;2014;15;
Armenia;Males;Austria;2015;14;
Armenia;Males;Austria;2016;7;
Armenia;Males;Austria;2017;7;
Armenia;Males;Austria;2018;2;
Armenia;Males;Austria;2019;1;
Armenia;Males;Austria;2020;1;
Armenia;Males;Austria;2021;2;
Armenia;Males;Austria;2022;8;
Armenia;Males;Austria;2023;6;
Armenia;Males;Austria;2024;9;
Armenia;Males;Belgium;2011;44;
Armenia;Males;Belgium;2012;20;
Armenia;Males;Belgium;2013;21;
Armenia;Males;Belgium;2014;16;
Armenia;Males;Belgium;2015;15;
Armenia;Males;Belgium;2016;15;
Armenia;Males;Belgium;2017;16;
Armenia;Males;Belgium;2018;27;
Armenia;Males;Belgium;2019;21;
Armenia;Males;Bulgaria;2007;0;
Armenia;Males;Bulgaria;2012;1;bp
Armenia;Males;Bulgaria;2013;8;p
Armenia;Males;Bulgaria;2014;6;p
Armenia;Males;Bulgaria;2015;2;
Armenia;Males;Bulgaria;2016;4;
Armenia;Males;Bulgaria;2017;3;p
Armenia;Males;Bulgaria;2018;1;p
Armenia;Males;Bulgaria;2019;5;p
Armenia;Males;Bulgaria;2020;2;p
Armenia;Males;Bulgaria;2021;3;
Armenia;Males;Bulgaria;2022;2;
Armenia;Males;Bulgaria;2023;3;
Armenia;Males;Bulgaria;2024;0;
Armenia;Males;Czechia;2004;21;
Armenia;Males;Czechia;2005;23;
Armenia;Males;Czechia;2006;16;
Armenia;Males;Czechia;2007;46;
Armenia;Males;Germany;2014;135;e
Armenia;Males;Germany;2015;188;e
Armenia;Males;Germany;2016;170;e
Armenia;Males;Germany;2017;118;e
Armenia;Males;Germany;2018;68;e
Armenia;Males;Germany;2019;36;e
Armenia;Males;Germany;2020;29;e
Armenia;Males;Germany;2021;42;e
Armenia;Males;Germany;2022;102;e
Armenia;Males;Germany;2023;72;e
Armenia;Males;Germany;2024;76;e
Armenia;Males;Estonia;2022;1;
Armenia;Males;Spain;1998;4;
Armenia;Males;Spain;2000;54;
Armenia;Males;Spain;2001;52;
Armenia;Males;Spain;2004;186;
Armenia;Males;Spain;2005;206;
Armenia;Males;Spain;2006;206;
Armenia;Males;Spain;2007;189;
Armenia;Males;Spain;2021;;b
Armenia;Males;Spain;2024;;
Armenia;Males;Finland;1998;0;
Armenia;Males;Finland;2000;0;
Armenia;Males;Finland;2001;0;
Armenia;Males;Finland;2002;1;
Armenia;Males;Finland;2003;0;
Armenia;Males;Finland;2004;1;
Armenia;Males;Finland;2005;1;
Armenia;Males;Finland;2006;0;
Armenia;Males;Finland;2007;2;
Armenia;Males;Finland;2008;0;
Armenia;Males;Finland;2013;1;
Armenia;Males;Finland;2014;1;
Armenia;Males;Finland;2015;2;
Armenia;Males;Finland;2016;1;
Armenia;Males;Finland;2017;0;
Armenia;Males;Finland;2018;0;
Armenia;Males;Finland;2019;0;
Armenia;Males;Finland;2020;1;
Armenia;Males;Finland;2021;0;
Armenia;Males;Finland;2022;1;
Armenia;Males;Finland;2023;1;
Armenia;Males;Finland;2024;0;
Armenia;Males;Croatia;1998;0;
Armenia;Males;Croatia;2001;0;
Armenia;Males;Croatia;2006;0;
Armenia;Males;Croatia;2007;0;
Armenia;Males;Croatia;2008;0;b
Armenia;Males;Croatia;2009;0;
Armenia;Males;Croatia;2010;0;
Armenia;Males;Croatia;2011;0;
Armenia;Males;Croatia;2012;0;
Armenia;Males;Croatia;2013;0;
Armenia;Males;Croatia;2014;0;
Armenia;Males;Croatia;2015;1;
Armenia;Males;Croatia;2016;0;
Armenia;Males;Croatia;2017;0;
Armenia;Males;Croatia;2018;0;
Armenia;Males;Croatia;2019;0;
Armenia;Males;Croatia;2020;0;
Armenia;Males;Croatia;2021;0;
Armenia;Males;Croatia;2022;0;
Armenia;Males;Croatia;2023;0;
Armenia;Males;Croatia;2024;2;
Armenia;Males;Hungary;2021;2;
Armenia;Males;Hungary;2022;4;
Armenia;Males;Hungary;2023;1;
Armenia;Males;Hungary;2024;7;
Armenia;Males;Ireland;2007;3;
Armenia;Males;Ireland;2008;1;
Armenia;Males;Ireland;2009;0;
Armenia;Males;Ireland;2010;0;
Armenia;Males;Italy;2013;4;
Armenia;Males;Italy;2014;7;
Armenia;Males;Italy;2015;4;
Armenia;Males;Italy;2016;3;
Armenia;Males;Italy;2017;3;
Armenia;Males;Italy;2018;6;
Armenia;Males;Italy;2019;2;
Armenia;Males;Italy;2020;6;
Armenia;Males;Italy;2021;7;
Armenia;Males;Italy;2022;5;
Armenia;Males;Italy;2023;5;
Armenia;Males;Italy;2024;3;
Armenia;Males;Lithuania;1998;0;
Armenia;Males;Lithuania;2000;1;
Armenia;Males;Lithuania;2001;1;
Armenia;Males;Lithuania;2002;2;
Armenia;Males;Lithuania;2005;0;
Armenia;Males;Lithuania;2006;0;
Armenia;Males;Lithuania;2007;2;
Armenia;Males;Lithuania;2008;0;
Armenia;Males;Lithuania;2009;1;
Armenia;Males;Lithuania;2010;1;
Armenia;Males;Lithuania;2011;1;
Armenia;Males;Lithuania;2012;3;
Armenia;Males;Lithuania;2013;2;
Armenia;Males;Lithuania;2014;3;
Armenia;Males;Lithuania;2015;2;
Armenia;Males;Lithuania;2016;1;
Armenia;Males;Lithuania;2017;0;
Armenia;Males;Lithuania;2018;1;
Armenia;Males;Lithuania;2019;3;
Armenia;Males;Lithuania;2020;3;
Armenia;Males;Lithuania;2021;5;
Armenia;Males;Lithuania;2023;5;
Armenia;Males;Lithuania;2024;6;
Armenia;Males;Luxembourg;1998;0;
Armenia;Males;Luxembourg;2000;0;
Armenia;Males;Luxembourg;2001;0;
Armenia;Males;Luxembourg;2003;0;
Armenia;Males;Luxembourg;2004;1;
Armenia;Males;Luxembourg;2005;0;
Armenia;Males;Luxembourg;2006;0;
Armenia;Males;Luxembourg;2007;0;
Armenia;Males;Luxembourg;2008;0;
Armenia;Males;Luxembourg;2009;0;
Armenia;Males;Luxembourg;2010;0;
Armenia;Males;Luxembourg;2011;0;
Armenia;Males;Luxembourg;2012;0;
Armenia;Males;Luxembourg;2013;1;
Armenia;Males;Luxembourg;2017;1;
Armenia;Males;Luxembourg;2018;0;
Armenia;Males;Luxembourg;2020;1;
Armenia;Males;Luxembourg;2021;2;
Armenia;Males;Luxembourg;2022;2;
Armenia;Males;Luxembourg;2023;1;
Armenia;Males;Luxembourg;2024;1;
Armenia;Males;Poland;2007;3;
Armenia;Males;Romania;2008;0;
Armenia;Males;Romania;2009;1;
Armenia;Males;Romania;2010;1;
Armenia;Males;Romania;2011;0;
Armenia;Males;Romania;2012;3;
Armenia;Males;Romania;2013;8;
Armenia;Males;Romania;2014;2;
Armenia;Males;Romania;2015;2;e
Armenia;Males;Romania;2016;1;
Armenia;Males;Romania;2017;1;e
Armenia;Males;Romania;2018;1;e
Armenia;Males;Romania;2021;1;
Armenia;Males;Romania;2022;1;e
Armenia;Males;Romania;2023;1;
Armenia;Males;Romania;2024;3;
Armenia;Males;Sweden;2008;13;
Armenia;Males;Sweden;2009;12;
Armenia;Males;Sweden;2010;11;
Armenia;Males;Sweden;2011;9;
Armenia;Males;Sweden;2012;12;
Armenia;Males;Sweden;2013;7;
Armenia;Males;Sweden;2014;3;
Armenia;Males;Sweden;2015;4;
Armenia;Males;Sweden;2016;4;
Armenia;Males;Sweden;2017;9;
Armenia;Males;Sweden;2018;4;
Armenia;Males;Sweden;2019;6;
Armenia;Males;Sweden;2020;3;
Armenia;Males;Sweden;2021;3;
Armenia;Males;Sweden;2022;0;
Armenia;Males;Sweden;2023;4;
Armenia;Males;Sweden;2024;3;
Armenia;Males;Slovenia;1998;0;
Armenia;Males;Slovenia;2000;0;
Armenia;Males;Slovenia;2001;0;
Armenia;Males;Slovenia;2005;0;
Armenia;Males;Slovenia;2006;0;
Armenia;Males;Slovenia;2007;0;
Armenia;Males;Slovenia;2008;0;b
Armenia;Males;Slovenia;2009;0;
Armenia;Males;Slovenia;2010;0;
Armenia;Males;Slovenia;2011;0;
Armenia;Males;Slovenia;2012;0;
Armenia;Males;Slovenia;2013;0;
Armenia;Males;Slovenia;2014;0;
Armenia;Males;Slovenia;2015;0;
Armenia;Males;Slovenia;2016;0;
Armenia;Males;Slovenia;2017;0;
Armenia;Males;Slovenia;2018;0;
Armenia;Males;Slovenia;2019;0;
Armenia;Males;Slovenia;2020;0;
Armenia;Males;Slovenia;2021;1;
Armenia;Males;Slovenia;2022;0;
Armenia;Males;Slovenia;2023;0;
Armenia;Males;Slovenia;2024;0;
Armenia;Males;Slovakia;2008;0;
Armenia;Males;Slovakia;2009;0;
Armenia;Males;Slovakia;2010;0;
Armenia;Males;Slovakia;2011;0;
Armenia;Males;Slovakia;2012;0;p
Armenia;Males;Slovakia;2020;0;p
Armenia;Males;Slovakia;2021;1;
Armenia;Males;Slovakia;2022;0;
Armenia;Males;Slovakia;2023;1;
Armenia;Males;Slovakia;2024;0;
Armenia;Females;Austria;1998;3;
Armenia;Females;Austria;2001;27;
Armenia;Females;Austria;2002;36;b
Armenia;Females;Austria;2003;26;
Armenia;Females;Austria;2004;25;
Armenia;Females;Austria;2005;22;
Armenia;Females;Austria;2006;23;
Armenia;Females;Austria;2007;22;
Armenia;Females;Austria;2008;18;
Armenia;Females;Austria;2009;18;
Armenia;Females;Austria;2011;6;
Armenia;Females;Austria;2012;12;
Armenia;Females;Austria;2014;15;
Armenia;Females;Austria;2015;18;
Armenia;Females;Austria;2016;18;
Armenia;Females;Austria;2017;8;
Armenia;Females;Austria;2018;12;
Armenia;Females;Austria;2019;11;
Armenia;Females;Austria;2020;7;
Armenia;Females;Austria;2021;15;
Armenia;Females;Austria;2022;13;
Armenia;Females;Austria;2023;12;
Armenia;Females;Austria;2024;12;
Armenia;Females;Belgium;2011;49;
Armenia;Females;Belgium;2012;36;
Armenia;Females;Belgium;2013;43;
Armenia;Females;Belgium;2014;22;
Armenia;Females;Belgium;2015;33;
Armenia;Females;Belgium;2016;31;
Armenia;Females;Belgium;2017;36;
Armenia;Females;Belgium;2018;27;
Armenia;Females;Belgium;2019;27;
Armenia;Females;Bulgaria;2007;0;
Armenia;Females;Bulgaria;2012;6;bp
Armenia;Females;Bulgaria;2013;14;p
Armenia;Females;Bulgaria;2014;20;p
Armenia;Females;Bulgaria;2015;11;
Armenia;Females;Bulgaria;2016;3;
Armenia;Females;Bulgaria;2017;14;p
Armenia;Females;Bulgaria;2018;11;p
Armenia;Females;Bulgaria;2019;7;p
Armenia;Females;Bulgaria;2020;4;p
Armenia;Females;Bulgaria;2021;4;
Armenia;Females;Bulgaria;2022;2;
Armenia;Females;Bulgaria;2023;9;
Armenia;Females;Bulgaria;2024;4;
Armenia;Females;Czechia;2004;9;
Armenia;Females;Czechia;2005;12;
Armenia;Females;Czechia;2006;13;
Armenia;Females;Czechia;2007;6;
Armenia;Females;Germany;2014;222;e
Armenia;Females;Germany;2015;302;e
Armenia;Females;Germany;2016;328;e
Armenia;Females;Germany;2017;212;e
Armenia;Females;Germany;2018;138;e
Armenia;Females;Germany;2019;125;e
Armenia;Females;Germany;2020;67;e
Armenia;Females;Germany;2021;109;e
Armenia;Females;Germany;2022;219;e
Armenia;Females;Germany;2023;178;e
Armenia;Females;Germany;2024;126;e
Armenia;Females;Estonia;2022;3;
Armenia;Females;Spain;1998;3;
Armenia;Females;Spain;2000;47;
Armenia;Females;Spain;2001;43;
Armenia;Females;Spain;2004;85;
Armenia;Females;Spain;2005;115;
Armenia;Females;Spain;2006;121;
Armenia;Females;Spain;2007;119;
Armenia;Females;Spain;2021;;b
Armenia;Females;Spain;2024;;
Armenia;Females;Finland;1998;0;
Armenia;Females;Finland;2000;2;
Armenia;Females;Finland;2001;0;
Armenia;Females;Finland;2002;2;
Armenia;Females;Finland;2003;1;
Armenia;Females;Finland;2004;3;
Armenia;Females;Finland;2005;1;
Armenia;Females;Finland;2006;1;
Armenia;Females;Finland;2007;0;
Armenia;Females;Finland;2008;3;
Armenia;Females;Finland;2013;1;
Armenia;Females;Finland;2014;1;
Armenia;Females;Finland;2015;1;
Armenia;Females;Finland;2016;0;
Armenia;Females;Finland;2017;2;
Armenia;Females;Finland;2018;1;
Armenia;Females;Finland;2019;0;
Armenia;Females;Finland;2020;1;
Armenia;Females;Finland;2021;1;
Armenia;Females;Finland;2022;3;
Armenia;Females;Finland;2023;1;
Armenia;Females;Finland;2024;0;
Armenia;Females;Croatia;1998;0;
Armenia;Females;Croatia;2001;0;
Armenia;Females;Croatia;2006;0;
Armenia;Females;Croatia;2007;0;
Armenia;Females;Croatia;2008;0;b
Armenia;Females;Croatia;2009;0;
Armenia;Females;Croatia;2010;2;
Armenia;Females;Croatia;2011;0;
Armenia;Females;Croatia;2012;0;
Armenia;Females;Croatia;2013;1;
Armenia;Females;Croatia;2014;0;
Armenia;Females;Croatia;2015;0;
Armenia;Females;Croatia;2016;0;
Armenia;Females;Croatia;2017;0;
Armenia;Females;Croatia;2018;0;
Armenia;Females;Croatia;2019;0;
Armenia;Females;Croatia;2020;3;
Armenia;Females;Croatia;2021;0;
Armenia;Females;Croatia;2022;1;
Armenia;Females;Croatia;2023;0;
Armenia;Females;Croatia;2024;0;
Armenia;Females;Hungary;2021;2;
Armenia;Females;Hungary;2022;0;
Armenia;Females;Hungary;2023;3;
Armenia;Females;Hungary;2024;4;
Armenia;Females;Ireland;2007;0;
Armenia;Females;Ireland;2008;0;
Armenia;Females;Ireland;2009;0;
Armenia;Females;Ireland;2010;0;
Armenia;Females;Italy;2013;16;
Armenia;Females;Italy;2014;9;
Armenia;Females;Italy;2015;16;
Armenia;Females;Italy;2016;14;
Armenia;Females;Italy;2017;23;
Armenia;Females;Italy;2018;12;
Armenia;Females;Italy;2019;21;
Armenia;Females;Italy;2020;12;
Armenia;Females;Italy;2021;14;
Armenia;Females;Italy;2022;15;
Armenia;Females;Italy;2023;15;
Armenia;Females;Italy;2024;14;
Armenia;Females;Lithuania;1998;3;
Armenia;Females;Lithuania;2000;0;
Armenia;Females;Lithuania;2001;2;
Armenia;Females;Lithuania;2002;4;
Armenia;Females;Lithuania;2005;1;
Armenia;Females;Lithuania;2006;1;
Armenia;Females;Lithuania;2007;4;
Armenia;Females;Lithuania;2008;1;
Armenia;Females;Lithuania;2009;0;
Armenia;Females;Lithuania;2010;1;
Armenia;Females;Lithuania;2011;0;
Armenia;Females;Lithuania;2012;1;
Armenia;Females;Lithuania;2013;1;
Armenia;Females;Lithuania;2014;1;
Armenia;Females;Lithuania;2015;2;
Armenia;Females;Lithuania;2016;1;
Armenia;Females;Lithuania;2017;1;
Armenia;Females;Lithuania;2018;3;
Armenia;Females;Lithuania;2019;1;
Armenia;Females;Lithuania;2020;1;
Armenia;Females;Lithuania;2021;2;
Armenia;Females;Lithuania;2023;4;
Armenia;Females;Lithuania;2024;;
Armenia;Females;Luxembourg;1998;0;
Armenia;Females;Luxembourg;2000;1;
Armenia;Females;Luxembourg;2001;0;
Armenia;Females;Luxembourg;2003;0;
Armenia;Females;Luxembourg;2004;0;
Armenia;Females;Luxembourg;2005;1;
Armenia;Females;Luxembourg;2006;1;
Armenia;Females;Luxembourg;2007;0;
Armenia;Females;Luxembourg;2008;1;
Armenia;Females;Luxembourg;2009;0;
Armenia;Females;Luxembourg;2010;0;
Armenia;Females;Luxembourg;2011;1;
