year;nationality;gender;permits_granted;resident_count;source_id;source
2022;Índia;Feminino;1523;6765;F001 / F002;SEF + AIMA — combinado
2022;Índia;Masculino;5891;28651;F001 / F002;SEF + AIMA — combinado
2023;Afeganistão;Feminino;133;413;F001 / F002;SEF + AIMA — combinado
2023;Afeganistão;Masculino;199;557;F001 / F002;SEF + AIMA — combinado
2023;Albânia;Feminino;17;56;F001 / F002;SEF + AIMA — combinado
2023;Albânia;Masculino;13;64;F001 / F002;SEF + AIMA — combinado
2023;Alemanha;Feminino;2589;10890;F001 / F002;SEF + AIMA — combinado
2023;Alemanha;Masculino;2894;11968;F001 / F002;SEF + AIMA — combinado
2023;Andorra;Feminino;1;7;F001 / F002;SEF + AIMA — combinado
2023;Andorra;Masculino;2;10;F001 / F002;SEF + AIMA — combinado
2023;Angola;Feminino;13109;30380;F001 / F002;SEF + AIMA — combinado
2023;Angola;Masculino;11265;25209;F001 / F002;SEF + AIMA — combinado
2023;Antígua e Barbuda;Feminino;1;8;F001 / F002;SEF + AIMA — combinado
2023;Antígua e Barbuda;Masculino;2;12;F001 / F002;SEF + AIMA — combinado
2023;Apátrida;Feminino;0;6;F001 / F002;SEF + AIMA — combinado
2023;Apátrida;Masculino;0;6;F001 / F002;SEF + AIMA — combinado
2023;Argentina;Feminino;301;797;F001 / F002;SEF + AIMA — combinado
2023;Argentina;Masculino;337;836;F001 / F002;SEF + AIMA — combinado
2023;Argélia;Feminino;182;552;F001 / F002;SEF + AIMA — combinado
2023;Argélia;Masculino;760;1471;F001 / F002;SEF + AIMA — combinado
2023;Arménia;Feminino;34;96;F001 / F002;SEF + AIMA — combinado
2023;Arménia;Masculino;22;52;F001 / F002;SEF + AIMA — combinado
2023;Arábia Saudita;Feminino;1;87;F001 / F002;SEF + AIMA — combinado
2023;Arábia Saudita;Masculino;6;116;F001 / F002;SEF + AIMA — combinado
2023;Austrália;Feminino;117;399;F001 / F002;SEF + AIMA — combinado
2023;Austrália;Masculino;141;505;F001 / F002;SEF + AIMA — combinado
2023;Azerbaijão;Feminino;6;49;F001 / F002;SEF + AIMA — combinado
2023;Azerbaijão;Masculino;13;58;F001 / F002;SEF + AIMA — combinado
2023;Bahamas;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Bahamas;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2023;Bahrein;Feminino;1;10;F001 / F002;SEF + AIMA — combinado
2023;Bahrein;Masculino;1;13;F001 / F002;SEF + AIMA — combinado
2023;Bangladesh;Feminino;2585;5271;F001 / F002;SEF + AIMA — combinado
2023;Bangladesh;Masculino;7492;20395;F001 / F002;SEF + AIMA — combinado
2023;Barbados;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2023;Barbados;Masculino;1;4;F001 / F002;SEF + AIMA — combinado
2023;Belize;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2023;Belize;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2023;Benin;Feminino;3;7;F001 / F002;SEF + AIMA — combinado
2023;Benin;Masculino;7;22;F001 / F002;SEF + AIMA — combinado
2023;Bermudas;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2023;Bermudas;Masculino;2;3;F001 / F002;SEF + AIMA — combinado
2023;Bielorrússia;Feminino;192;636;F001 / F002;SEF + AIMA — combinado
2023;Bielorrússia;Masculino;178;441;F001 / F002;SEF + AIMA — combinado
2023;Bolívia;Feminino;20;111;F001 / F002;SEF + AIMA — combinado
2023;Bolívia;Masculino;18;74;F001 / F002;SEF + AIMA — combinado
2023;Botswana;Feminino;2;12;F001 / F002;SEF + AIMA — combinado
2023;Botswana;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2023;Brasil;Feminino;68253;187376;F001 / F002;SEF + AIMA — combinado
2023;Brasil;Masculino;79009;181073;F001 / F002;SEF + AIMA — combinado
2023;Brunei;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2023;Brunei;Masculino;1;2;F001 / F002;SEF + AIMA — combinado
2023;Bulgária;Feminino;126;2347;F001 / F002;SEF + AIMA — combinado
2023;Bulgária;Masculino;134;2218;F001 / F002;SEF + AIMA — combinado
2023;Burkina Faso;Feminino;3;8;F001 / F002;SEF + AIMA — combinado
2023;Burkina Faso;Masculino;3;24;F001 / F002;SEF + AIMA — combinado
2023;Burundi;Feminino;0;6;F001 / F002;SEF + AIMA — combinado
2023;Burundi;Masculino;1;6;F001 / F002;SEF + AIMA — combinado
2023;Butão;Feminino;1;7;F001 / F002;SEF + AIMA — combinado
2023;Butão;Masculino;1;6;F001 / F002;SEF + AIMA — combinado
2023;Bélgica;Feminino;667;2941;F001 / F002;SEF + AIMA — combinado
2023;Bélgica;Masculino;956;3782;F001 / F002;SEF + AIMA — combinado
2023;Bósnia e Herzegovina;Feminino;3;41;F001 / F002;SEF + AIMA — combinado
2023;Bósnia e Herzegovina;Masculino;4;25;F001 / F002;SEF + AIMA — combinado
2023;Cabo Verde;Feminino;7362;25157;F001 / F002;SEF + AIMA — combinado
2023;Cabo Verde;Masculino;7261;23728;F001 / F002;SEF + AIMA — combinado
2023;Camarões;Feminino;19;136;F001 / F002;SEF + AIMA — combinado
2023;Camarões;Masculino;39;220;F001 / F002;SEF + AIMA — combinado
2023;Camboja;Feminino;8;51;F001 / F002;SEF + AIMA — combinado
2023;Camboja;Masculino;9;47;F001 / F002;SEF + AIMA — combinado
2023;Canadá;Feminino;320;1052;F001 / F002;SEF + AIMA — combinado
2023;Canadá;Masculino;318;1148;F001 / F002;SEF + AIMA — combinado
2023;Cazaquistão;Feminino;55;409;F001 / F002;SEF + AIMA — combinado
2023;Cazaquistão;Masculino;52;406;F001 / F002;SEF + AIMA — combinado
2023;Chade;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Chade;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Chile;Feminino;186;451;F001 / F002;SEF + AIMA — combinado
2023;Chile;Masculino;195;444;F001 / F002;SEF + AIMA — combinado
2023;China;Feminino;792;14008;F001 / F002;SEF + AIMA — combinado
2023;China;Masculino;623;13865;F001 / F002;SEF + AIMA — combinado
2023;Chipre;Feminino;34;90;F001 / F002;SEF + AIMA — combinado
2023;Chipre;Masculino;43;129;F001 / F002;SEF + AIMA — combinado
2023;Colômbia;Feminino;483;1545;F001 / F002;SEF + AIMA — combinado
2023;Colômbia;Masculino;608;1547;F001 / F002;SEF + AIMA — combinado
2023;Comores;Feminino;1;2;F001 / F002;SEF + AIMA — combinado
2023;Comores;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Congo;Feminino;11;59;F001 / F002;SEF + AIMA — combinado
2023;Congo;Masculino;10;42;F001 / F002;SEF + AIMA — combinado
2023;Coreia do Sul;Feminino;57;214;F001 / F002;SEF + AIMA — combinado
2023;Coreia do Sul;Masculino;43;151;F001 / F002;SEF + AIMA — combinado
2023;Costa Rica;Feminino;18;70;F001 / F002;SEF + AIMA — combinado
2023;Costa Rica;Masculino;21;61;F001 / F002;SEF + AIMA — combinado
2023;Costa do Marfim;Feminino;18;83;F001 / F002;SEF + AIMA — combinado
2023;Costa do Marfim;Masculino;44;157;F001 / F002;SEF + AIMA — combinado
2023;Croácia;Feminino;87;305;F001 / F002;SEF + AIMA — combinado
2023;Croácia;Masculino;58;211;F001 / F002;SEF + AIMA — combinado
2023;Cuba;Feminino;205;892;F001 / F002;SEF + AIMA — combinado
2023;Cuba;Masculino;231;915;F001 / F002;SEF + AIMA — combinado
2023;Desconhecido;Feminino;0;7;F001 / F002;SEF + AIMA — combinado
2023;Desconhecido;Masculino;2;13;F001 / F002;SEF + AIMA — combinado
2023;Dinamarca;Feminino;149;725;F001 / F002;SEF + AIMA — combinado
2023;Dinamarca;Masculino;275;1075;F001 / F002;SEF + AIMA — combinado
2023;Djibuti;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2023;Djibuti;Masculino;0;5;F001 / F002;SEF + AIMA — combinado
2023;Dominica;Feminino;1;3;F001 / F002;SEF + AIMA — combinado
2023;Dominica;Masculino;4;24;F001 / F002;SEF + AIMA — combinado
2023;Egipto;Feminino;93;390;F001 / F002;SEF + AIMA — combinado
2023;Egipto;Masculino;171;617;F001 / F002;SEF + AIMA — combinado
2023;El Salvador;Feminino;10;44;F001 / F002;SEF + AIMA — combinado
2023;El Salvador;Masculino;22;59;F001 / F002;SEF + AIMA — combinado
2023;Emiratos Árabes Unidos;Feminino;3;14;F001 / F002;SEF + AIMA — combinado
2023;Emiratos Árabes Unidos;Masculino;1;17;F001 / F002;SEF + AIMA — combinado
2023;Equador;Feminino;185;553;F001 / F002;SEF + AIMA — combinado
2023;Equador;Masculino;206;593;F001 / F002;SEF + AIMA — combinado
2023;Eritreia;Feminino;2;39;F001 / F002;SEF + AIMA — combinado
2023;Eritreia;Masculino;7;115;F001 / F002;SEF + AIMA — combinado
2023;Eslováquia;Feminino;98;363;F001 / F002;SEF + AIMA — combinado
2023;Eslováquia;Masculino;83;216;F001 / F002;SEF + AIMA — combinado
2023;Eslovénia;Feminino;51;187;F001 / F002;SEF + AIMA — combinado
2023;Eslovénia;Masculino;42;140;F001 / F002;SEF + AIMA — combinado
2023;Espanha;Feminino;1941;9880;F001 / F002;SEF + AIMA — combinado
2023;Espanha;Masculino;2341;10693;F001 / F002;SEF + AIMA — combinado
2023;Essuatíni;Feminino;3;9;F001 / F002;SEF + AIMA — combinado
2023;Essuatíni;Masculino;3;9;F001 / F002;SEF + AIMA — combinado
2023;Estados Unidos da América;Feminino;2441;7088;F001 / F002;SEF + AIMA — combinado
2023;Estados Unidos da América;Masculino;2382;7038;F001 / F002;SEF + AIMA — combinado
2023;Estónia;Feminino;70;265;F001 / F002;SEF + AIMA — combinado
2023;Estónia;Masculino;54;174;F001 / F002;SEF + AIMA — combinado
2023;Etiópia;Feminino;12;45;F001 / F002;SEF + AIMA — combinado
2023;Etiópia;Masculino;17;49;F001 / F002;SEF + AIMA — combinado
2023;Filipinas;Feminino;262;1128;F001 / F002;SEF + AIMA — combinado
2023;Filipinas;Masculino;115;407;F001 / F002;SEF + AIMA — combinado
2023;Finlândia;Feminino;171;691;F001 / F002;SEF + AIMA — combinado
2023;Finlândia;Masculino;109;609;F001 / F002;SEF + AIMA — combinado
2023;França;Feminino;2312;12974;F001 / F002;SEF + AIMA — combinado
2023;França;Masculino;2826;14575;F001 / F002;SEF + AIMA — combinado
2023;Gabão;Feminino;1;14;F001 / F002;SEF + AIMA — combinado
2023;Gabão;Masculino;2;14;F001 / F002;SEF + AIMA — combinado
2023;Gana;Feminino;20;90;F001 / F002;SEF + AIMA — combinado
2023;Gana;Masculino;66;259;F001 / F002;SEF + AIMA — combinado
2023;Geórgia;Feminino;40;229;F001 / F002;SEF + AIMA — combinado
2023;Geórgia;Masculino;54;278;F001 / F002;SEF + AIMA — combinado
2023;Granada;Feminino;1;3;F001 / F002;SEF + AIMA — combinado
2023;Granada;Masculino;3;6;F001 / F002;SEF + AIMA — combinado
2023;Grécia;Feminino;103;439;F001 / F002;SEF + AIMA — combinado
2023;Grécia;Masculino;213;695;F001 / F002;SEF + AIMA — combinado
2023;Guatemala;Feminino;9;55;F001 / F002;SEF + AIMA — combinado
2023;Guatemala;Masculino;13;57;F001 / F002;SEF + AIMA — combinado
2023;Guiana;Feminino;1;5;F001 / F002;SEF + AIMA — combinado
2023;Guiana;Masculino;0;5;F001 / F002;SEF + AIMA — combinado
2023;Guiné;Feminino;126;426;F001 / F002;SEF + AIMA — combinado
2023;Guiné;Masculino;218;899;F001 / F002;SEF + AIMA — combinado
2023;Guiné Equatorial;Feminino;4;30;F001 / F002;SEF + AIMA — combinado
2023;Guiné Equatorial;Masculino;4;25;F001 / F002;SEF + AIMA — combinado
2023;Guiné-Bissau;Feminino;4034;13864;F001 / F002;SEF + AIMA — combinado
2023;Guiné-Bissau;Masculino;6286;18671;F001 / F002;SEF + AIMA — combinado
2023;Gâmbia;Feminino;21;68;F001 / F002;SEF + AIMA — combinado
2023;Gâmbia;Masculino;256;648;F001 / F002;SEF + AIMA — combinado
2023;Haiti;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2023;Haiti;Masculino;3;16;F001 / F002;SEF + AIMA — combinado
2023;Honduras;Feminino;11;45;F001 / F002;SEF + AIMA — combinado
2023;Honduras;Masculino;5;31;F001 / F002;SEF + AIMA — combinado
2023;Hong Kong;Feminino;17;130;F001 / F002;SEF + AIMA — combinado
2023;Hong Kong;Masculino;21;120;F001 / F002;SEF + AIMA — combinado
2023;Hungria;Feminino;232;842;F001 / F002;SEF + AIMA — combinado
2023;Hungria;Masculino;192;614;F001 / F002;SEF + AIMA — combinado
2023;Ilhas Fiji;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Ilhas Fiji;Masculino;2;2;F001 / F002;SEF + AIMA — combinado
2023;Ilhas Marshall;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2023;Ilhas Marshall;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Ilhas Maurícias;Feminino;6;26;F001 / F002;SEF + AIMA — combinado
2023;Ilhas Maurícias;Masculino;4;29;F001 / F002;SEF + AIMA — combinado
2023;Indonésia;Feminino;36;197;F001 / F002;SEF + AIMA — combinado
2023;Indonésia;Masculino;228;834;F001 / F002;SEF + AIMA — combinado
2023;Iraque;Feminino;50;348;F001 / F002;SEF + AIMA — combinado
2023;Iraque;Masculino;37;369;F001 / F002;SEF + AIMA — combinado
2023;Irlanda;Feminino;748;2230;F001 / F002;SEF + AIMA — combinado
2023;Irlanda;Masculino;1127;3220;F001 / F002;SEF + AIMA — combinado
2023;Irão;Feminino;220;1133;F001 / F002;SEF + AIMA — combinado
2023;Irão;Masculino;266;1323;F001 / F002;SEF + AIMA — combinado
2023;Islândia;Feminino;30;92;F001 / F002;SEF + AIMA — combinado
2023;Islândia;Masculino;44;121;F001 / F002;SEF + AIMA — combinado
2023;Israel;Feminino;185;437;F001 / F002;SEF + AIMA — combinado
2023;Israel;Masculino;195;485;F001 / F002;SEF + AIMA — combinado
2023;Itália;Feminino;3804;15680;F001 / F002;SEF + AIMA — combinado
2023;Itália;Masculino;5000;20547;F001 / F002;SEF + AIMA — combinado
2023;Iémen;Feminino;2;16;F001 / F002;SEF + AIMA — combinado
2023;Iémen;Masculino;6;36;F001 / F002;SEF + AIMA — combinado
2023;Jamaica;Feminino;2;11;F001 / F002;SEF + AIMA — combinado
2023;Jamaica;Masculino;1;8;F001 / F002;SEF + AIMA — combinado
2023;Japão;Feminino;83;384;F001 / F002;SEF + AIMA — combinado
2023;Japão;Masculino;51;265;F001 / F002;SEF + AIMA — combinado
2023;Jordânia;Feminino;19;259;F001 / F002;SEF + AIMA — combinado
2023;Jordânia;Masculino;34;322;F001 / F002;SEF + AIMA — combinado
2023;Kiribati;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2023;Kiribati;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Kosovo;Feminino;3;17;F001 / F002;SEF + AIMA — combinado
2023;Kosovo;Masculino;5;15;F001 / F002;SEF + AIMA — combinado
2023;Kuwait;Feminino;3;41;F001 / F002;SEF + AIMA — combinado
2023;Kuwait;Masculino;5;44;F001 / F002;SEF + AIMA — combinado
2023;Laos;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2023;Laos;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2023;Lesoto;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Lesoto;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2023;Letónia;Feminino;145;553;F001 / F002;SEF + AIMA — combinado
2023;Letónia;Masculino;111;343;F001 / F002;SEF + AIMA — combinado
2023;Libéria;Feminino;2;7;F001 / F002;SEF + AIMA — combinado
2023;Libéria;Masculino;2;16;F001 / F002;SEF + AIMA — combinado
2023;Liechtenstein;Feminino;2;6;F001 / F002;SEF + AIMA — combinado
2023;Liechtenstein;Masculino;1;6;F001 / F002;SEF + AIMA — combinado
2023;Lituânia;Feminino;155;752;F001 / F002;SEF + AIMA — combinado
2023;Lituânia;Masculino;105;382;F001 / F002;SEF + AIMA — combinado
2023;Luxemburgo;Feminino;101;331;F001 / F002;SEF + AIMA — combinado
2023;Luxemburgo;Masculino;120;395;F001 / F002;SEF + AIMA — combinado
2023;Líbano;Feminino;97;461;F001 / F002;SEF + AIMA — combinado
2023;Líbano;Masculino;158;655;F001 / F002;SEF + AIMA — combinado
2023;Líbia;Feminino;1;74;F001 / F002;SEF + AIMA — combinado
2023;Líbia;Masculino;10;86;F001 / F002;SEF + AIMA — combinado
2023;Macau;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2023;Macau;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2023;Macedónia do Norte;Feminino;17;55;F001 / F002;SEF + AIMA — combinado
2023;Macedónia do Norte;Masculino;5;30;F001 / F002;SEF + AIMA — combinado
2023;Madagáscar;Feminino;7;18;F001 / F002;SEF + AIMA — combinado
2023;Madagáscar;Masculino;6;9;F001 / F002;SEF + AIMA — combinado
2023;Maldivas;Feminino;0;7;F001 / F002;SEF + AIMA — combinado
2023;Maldivas;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Mali;Feminino;2;12;F001 / F002;SEF + AIMA — combinado
2023;Mali;Masculino;16;76;F001 / F002;SEF + AIMA — combinado
2023;Malta;Feminino;21;80;F001 / F002;SEF + AIMA — combinado
2023;Malta;Masculino;40;104;F001 / F002;SEF + AIMA — combinado
2023;Malásia;Feminino;20;108;F001 / F002;SEF + AIMA — combinado
2023;Malásia;Masculino;17;62;F001 / F002;SEF + AIMA — combinado
2023;Maláui;Feminino;6;18;F001 / F002;SEF + AIMA — combinado
2023;Maláui;Masculino;2;9;F001 / F002;SEF + AIMA — combinado
2023;Marrocos;Feminino;282;1313;F001 / F002;SEF + AIMA — combinado
2023;Marrocos;Masculino;908;2426;F001 / F002;SEF + AIMA — combinado
2023;Mauritânia;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2023;Mauritânia;Masculino;7;27;F001 / F002;SEF + AIMA — combinado
2023;Mianmar;Feminino;2;12;F001 / F002;SEF + AIMA — combinado
2023;Mianmar;Masculino;3;5;F001 / F002;SEF + AIMA — combinado
2023;Moldávia;Feminino;239;2666;F001 / F002;SEF + AIMA — combinado
2023;Moldávia;Masculino;270;2490;F001 / F002;SEF + AIMA — combinado
2023;Mongólia;Feminino;3;24;F001 / F002;SEF + AIMA — combinado
2023;Mongólia;Masculino;1;5;F001 / F002;SEF + AIMA — combinado
2023;Montenegro;Feminino;3;9;F001 / F002;SEF + AIMA — combinado
2023;Montenegro;Masculino;1;14;F001 / F002;SEF + AIMA — combinado
2023;Moçambique;Feminino;1635;4213;F001 / F002;SEF + AIMA — combinado
2023;Moçambique;Masculino;1842;3914;F001 / F002;SEF + AIMA — combinado
2023;México;Feminino;125;576;F001 / F002;SEF + AIMA — combinado
2023;México;Masculino;100;419;F001 / F002;SEF + AIMA — combinado
2023;Namíbia;Feminino;6;30;F001 / F002;SEF + AIMA — combinado
2023;Namíbia;Masculino;4;18;F001 / F002;SEF + AIMA — combinado
2023;Nepal;Feminino;3969;12036;F001 / F002;SEF + AIMA — combinado
2023;Nepal;Masculino;3868;17936;F001 / F002;SEF + AIMA — combinado
2023;Nicarágua;Feminino;10;39;F001 / F002;SEF + AIMA — combinado
2023;Nicarágua;Masculino;6;27;F001 / F002;SEF + AIMA — combinado
2023;Nigéria;Feminino;149;461;F001 / F002;SEF + AIMA — combinado
2023;Nigéria;Masculino;332;1017;F001 / F002;SEF + AIMA — combinado
2023;Noruega;Feminino;112;478;F001 / F002;SEF + AIMA — combinado
2023;Noruega;Masculino;156;718;F001 / F002;SEF + AIMA — combinado
2023;Nova Zelândia;Feminino;26;86;F001 / F002;SEF + AIMA — combinado
2023;Nova Zelândia;Masculino;44;121;F001 / F002;SEF + AIMA — combinado
2023;Níger;Feminino;1;3;F001 / F002;SEF + AIMA — combinado
2023;Níger;Masculino;2;8;F001 / F002;SEF + AIMA — combinado
2023;Omã;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2023;Omã;Masculino;1;4;F001 / F002;SEF + AIMA — combinado
2023;Palestina;Feminino;6;38;F001 / F002;SEF + AIMA — combinado
2023;Palestina;Masculino;6;53;F001 / F002;SEF + AIMA — combinado
2023;Panamá;Feminino;10;64;F001 / F002;SEF + AIMA — combinado
2023;Panamá;Masculino;7;35;F001 / F002;SEF + AIMA — combinado
2023;Papua-Nova Guiné;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Papua-Nova Guiné;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Paquistão;Feminino;1355;3882;F001 / F002;SEF + AIMA — combinado
2023;Paquistão;Masculino;5514;13266;F001 / F002;SEF + AIMA — combinado
2023;Paraguai;Feminino;32;140;F001 / F002;SEF + AIMA — combinado
2023;Paraguai;Masculino;22;66;F001 / F002;SEF + AIMA — combinado
2023;Países Baixos;Feminino;1451;6309;F001 / F002;SEF + AIMA — combinado
2023;Países Baixos;Masculino;1726;7283;F001 / F002;SEF + AIMA — combinado
2023;Peru;Feminino;116;435;F001 / F002;SEF + AIMA — combinado
2023;Peru;Masculino;222;488;F001 / F002;SEF + AIMA — combinado
2023;Polónia;Feminino;822;3073;F001 / F002;SEF + AIMA — combinado
2023;Polónia;Masculino;551;1858;F001 / F002;SEF + AIMA — combinado
2023;Qatar;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2023;Qatar;Masculino;2;10;F001 / F002;SEF + AIMA — combinado
2023;Quirguistão;Feminino;3;23;F001 / F002;SEF + AIMA — combinado
2023;Quirguistão;Masculino;7;21;F001 / F002;SEF + AIMA — combinado
2023;Quénia;Feminino;22;103;F001 / F002;SEF + AIMA — combinado
2023;Quénia;Masculino;23;73;F001 / F002;SEF + AIMA — combinado
2023;Reino Unido;Feminino;3284;21221;F001 / F002;SEF + AIMA — combinado
2023;Reino Unido;Masculino;4113;26264;F001 / F002;SEF + AIMA — combinado
2023;República Centro-Africana;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2023;República Centro-Africana;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2023;República Checa;Feminino;126;495;F001 / F002;SEF + AIMA — combinado
2023;República Checa;Masculino;114;343;F001 / F002;SEF + AIMA — combinado
2023;República Democrática do Congo;Feminino;21;157;F001 / F002;SEF + AIMA — combinado
2023;República Democrática do Congo;Masculino;20;160;F001 / F002;SEF + AIMA — combinado
2023;República Dominicana;Feminino;22;142;F001 / F002;SEF + AIMA — combinado
2023;República Dominicana;Masculino;26;88;F001 / F002;SEF + AIMA — combinado
2023;Roménia;Feminino;584;10202;F001 / F002;SEF + AIMA — combinado
2023;Roménia;Masculino;671;10679;F001 / F002;SEF + AIMA — combinado
2023;Ruanda;Feminino;5;20;F001 / F002;SEF + AIMA — combinado
2023;Ruanda;Masculino;13;22;F001 / F002;SEF + AIMA — combinado
2023;Rússia;Feminino;2452;5951;F001 / F002;SEF + AIMA — combinado
2023;Rússia;Masculino;2441;4950;F001 / F002;SEF + AIMA — combinado
2023;Samoa;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Samoa;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Santa Lúcia;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2023;Santa Lúcia;Masculino;1;2;F001 / F002;SEF + AIMA — combinado
2023;Senegal;Feminino;94;515;F001 / F002;SEF + AIMA — combinado
2023;Senegal;Masculino;619;2056;F001 / F002;SEF + AIMA — combinado
2023;Serra Leoa;Feminino;1;37;F001 / F002;SEF + AIMA — combinado
2023;Serra Leoa;Masculino;19;118;F001 / F002;SEF + AIMA — combinado
2023;Seychelles;Feminino;1;6;F001 / F002;SEF + AIMA — combinado
2023;Seychelles;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2023;Singapura;Feminino;27;95;F001 / F002;SEF + AIMA — combinado
2023;Singapura;Masculino;17;61;F001 / F002;SEF + AIMA — combinado
2023;Somália;Feminino;3;20;F001 / F002;SEF + AIMA — combinado
2023;Somália;Masculino;19;67;F001 / F002;SEF + AIMA — combinado
2023;Sri Lanka;Feminino;17;68;F001 / F002;SEF + AIMA — combinado
2023;Sri Lanka;Masculino;61;135;F001 / F002;SEF + AIMA — combinado
2023;Sudão;Feminino;9;85;F001 / F002;SEF + AIMA — combinado
2023;Sudão;Masculino;18;118;F001 / F002;SEF + AIMA — combinado
2023;Sudão do Sul;Feminino;1;39;F001 / F002;SEF + AIMA — combinado
2023;Sudão do Sul;Masculino;3;35;F001 / F002;SEF + AIMA — combinado
2023;Suriname;Feminino;2;5;F001 / F002;SEF + AIMA — combinado
2023;Suriname;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2023;Suécia;Feminino;504;2719;F001 / F002;SEF + AIMA — combinado
2023;Suécia;Masculino;625;3351;F001 / F002;SEF + AIMA — combinado
2023;Suíça;Feminino;370;1827;F001 / F002;SEF + AIMA — combinado
2023;Suíça;Masculino;438;2009;F001 / F002;SEF + AIMA — combinado
2023;São Cristóvão e Nevis;Feminino;4;29;F001 / F002;SEF + AIMA — combinado
2023;São Cristóvão e Nevis;Masculino;6;48;F001 / F002;SEF + AIMA — combinado
2023;São Tomé e Príncipe;Feminino;7118;13560;F001 / F002;SEF + AIMA — combinado
2023;São Tomé e Príncipe;Masculino;7386;12928;F001 / F002;SEF + AIMA — combinado
2023;São Vicente e Granadinas;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2023;São Vicente e Granadinas;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2023;Sérvia;Feminino;38;194;F001 / F002;SEF + AIMA — combinado
2023;Sérvia;Masculino;28;145;F001 / F002;SEF + AIMA — combinado
2023;Síria;Feminino;88;654;F001 / F002;SEF + AIMA — combinado
2023;Síria;Masculino;85;780;F001 / F002;SEF + AIMA — combinado
2023;Tailândia;Feminino;172;897;F001 / F002;SEF + AIMA — combinado
2023;Tailândia;Masculino;192;1247;F001 / F002;SEF + AIMA — combinado
2023;Taiwan;Feminino;10;46;F001 / F002;SEF + AIMA — combinado
2023;Taiwan;Masculino;7;28;F001 / F002;SEF + AIMA — combinado
2023;Tajiquistão;Feminino;4;24;F001 / F002;SEF + AIMA — combinado
2023;Tajiquistão;Masculino;6;22;F001 / F002;SEF + AIMA — combinado
2023;Tanzânia;Feminino;2;25;F001 / F002;SEF + AIMA — combinado
2023;Tanzânia;Masculino;6;30;F001 / F002;SEF + AIMA — combinado
2023;Timor-Leste;Feminino;224;421;F001 / F002;SEF + AIMA — combinado
2023;Timor-Leste;Masculino;640;778;F001 / F002;SEF + AIMA — combinado
2023;Togo;Feminino;1;19;F001 / F002;SEF + AIMA — combinado
2023;Togo;Masculino;6;49;F001 / F002;SEF + AIMA — combinado
2023;Trindade e Tobago;Feminino;3;9;F001 / F002;SEF + AIMA — combinado
2023;Trindade e Tobago;Masculino;5;17;F001 / F002;SEF + AIMA — combinado
2023;Tunísia;Feminino;125;465;F001 / F002;SEF + AIMA — combinado
2023;Tunísia;Masculino;269;707;F001 / F002;SEF + AIMA — combinado
2023;Turquemenistão;Feminino;0;8;F001 / F002;SEF + AIMA — combinado
2023;Turquemenistão;Masculino;0;6;F001 / F002;SEF + AIMA — combinado
2023;Turquia;Feminino;253;1219;F001 / F002;SEF + AIMA — combinado
2023;Turquia;Masculino;301;1336;F001 / F002;SEF + AIMA — combinado
2023;Ucrânia;Feminino;582;12918;F001 / F002;SEF + AIMA — combinado
2023;Ucrânia;Masculino;597;10581;F001 / F002;SEF + AIMA — combinado
2023;Uganda;Feminino;7;30;F001 / F002;SEF + AIMA — combinado
