year;nationality;gender;permits_granted;resident_count
2023;Bósnia e Herzegovina;Masculino;4;25
2023;Cabo Verde;Feminino;7362;25157
2023;Cabo Verde;Masculino;7261;23728
2023;Camarões;Feminino;19;136
2023;Camarões;Masculino;39;220
2023;Camboja;Feminino;8;51
2023;Camboja;Masculino;9;47
2023;Canadá;Feminino;320;1052
2023;Canadá;Masculino;318;1148
2023;Cazaquistão;Feminino;55;409
2023;Cazaquistão;Masculino;52;406
2023;Chade;Feminino;0;1
2023;Chade;Masculino;0;1
2023;Chile;Feminino;186;451
2023;Chile;Masculino;195;444
2023;China;Feminino;792;14008
2023;China;Masculino;623;13865
2023;Chipre;Feminino;34;90
2023;Chipre;Masculino;43;129
2023;Colômbia;Feminino;483;1545
2023;Colômbia;Masculino;608;1547
2023;Comores;Feminino;1;2
2023;Comores;Masculino;0;1
2023;Congo;Feminino;11;59
2023;Congo;Masculino;10;42
2023;Coreia do Sul;Feminino;57;214
2023;Coreia do Sul;Masculino;43;151
2023;Costa Rica;Feminino;18;70
2023;Costa Rica;Masculino;21;61
2023;Costa do Marfim;Feminino;18;83
2023;Costa do Marfim;Masculino;44;157
2023;Croácia;Feminino;87;305
2023;Croácia;Masculino;58;211
2023;Cuba;Feminino;205;892
2023;Cuba;Masculino;231;915
2023;Desconhecido;Feminino;0;7
2023;Desconhecido;Masculino;2;13
2023;Dinamarca;Feminino;149;725
2023;Dinamarca;Masculino;275;1075
2023;Djibuti;Feminino;0;2
2023;Djibuti;Masculino;0;5
2023;Dominica;Feminino;1;3
2023;Dominica;Masculino;4;24
2023;Egipto;Feminino;93;390
2023;Egipto;Masculino;171;617
2023;El Salvador;Feminino;10;44
2023;El Salvador;Masculino;22;59
2023;Emiratos Árabes Unidos;Feminino;3;14
2023;Emiratos Árabes Unidos;Masculino;1;17
2023;Equador;Feminino;185;553
2023;Equador;Masculino;206;593
2023;Eritreia;Feminino;2;39
2023;Eritreia;Masculino;7;115
2023;Eslováquia;Feminino;98;363
2023;Eslováquia;Masculino;83;216
2023;Eslovénia;Feminino;51;187
2023;Eslovénia;Masculino;42;140
2023;Espanha;Feminino;1941;9880
2023;Espanha;Masculino;2341;10693
2023;Essuatíni;Feminino;3;9
2023;Essuatíni;Masculino;3;9
2023;Estados Unidos da América;Feminino;2441;7088
2023;Estados Unidos da América;Masculino;2382;7038
2023;Estónia;Feminino;70;265
2023;Estónia;Masculino;54;174
2023;Etiópia;Feminino;12;45
2023;Etiópia;Masculino;17;49
2023;Filipinas;Feminino;262;1128
2023;Filipinas;Masculino;115;407
2023;Finlândia;Feminino;171;691
2023;Finlândia;Masculino;109;609
2023;França;Feminino;2312;12974
2023;França;Masculino;2826;14575
2023;Gabão;Feminino;1;14
2023;Gabão;Masculino;2;14
2023;Gana;Feminino;20;90
2023;Gana;Masculino;66;259
2023;Geórgia;Feminino;40;229
2023;Geórgia;Masculino;54;278
2023;Granada;Feminino;1;3
2023;Granada;Masculino;3;6
2023;Grécia;Feminino;103;439
2023;Grécia;Masculino;213;695
2023;Guatemala;Feminino;9;55
2023;Guatemala;Masculino;13;57
2023;Guiana;Feminino;1;5
2023;Guiana;Masculino;0;5
2023;Guiné;Feminino;126;426
2023;Guiné;Masculino;218;899
2023;Guiné Equatorial;Feminino;4;30
2023;Guiné Equatorial;Masculino;4;25
2023;Guiné-Bissau;Feminino;4034;13864
2023;Guiné-Bissau;Masculino;6286;18671
2023;Gâmbia;Feminino;21;68
2023;Gâmbia;Masculino;256;648
2023;Haiti;Feminino;0;4
2023;Haiti;Masculino;3;16
2023;Honduras;Feminino;11;45
2023;Honduras;Masculino;5;31
2023;Hong Kong;Feminino;17;130
2023;Hong Kong;Masculino;21;120
2023;Hungria;Feminino;232;842
2023;Hungria;Masculino;192;614
2023;Ilhas Fiji;Feminino;0;1
2023;Ilhas Fiji;Masculino;2;2
2023;Ilhas Marshall;Feminino;0;0
2023;Ilhas Marshall;Masculino;0;1
2023;Ilhas Maurícias;Feminino;6;26
2023;Ilhas Maurícias;Masculino;4;29
2023;Indonésia;Feminino;36;197
2023;Indonésia;Masculino;228;834
2023;Iraque;Feminino;50;348
2023;Iraque;Masculino;37;369
2023;Irlanda;Feminino;748;2230
2023;Irlanda;Masculino;1127;3220
2023;Irão;Feminino;220;1133
2023;Irão;Masculino;266;1323
2023;Islândia;Feminino;30;92
2023;Islândia;Masculino;44;121
2023;Israel;Feminino;185;437
2023;Israel;Masculino;195;485
2023;Itália;Feminino;3804;15680
2023;Itália;Masculino;5000;20547
2023;Iémen;Feminino;2;16
2023;Iémen;Masculino;6;36
2023;Jamaica;Feminino;2;11
2023;Jamaica;Masculino;1;8
2023;Japão;Feminino;83;384
2023;Japão;Masculino;51;265
2023;Jordânia;Feminino;19;259
2023;Jordânia;Masculino;34;322
2023;Kiribati;Feminino;0;0
2023;Kiribati;Masculino;0;1
2023;Kosovo;Feminino;3;17
2023;Kosovo;Masculino;5;15
2023;Kuwait;Feminino;3;41
2023;Kuwait;Masculino;5;44
2023;Laos;Feminino;0;3
2023;Laos;Masculino;0;0
2023;Lesoto;Feminino;0;1
2023;Lesoto;Masculino;0;0
2023;Letónia;Feminino;145;553
2023;Letónia;Masculino;111;343
2023;Libéria;Feminino;2;7
2023;Libéria;Masculino;2;16
2023;Liechtenstein;Feminino;2;6
2023;Liechtenstein;Masculino;1;6
2023;Lituânia;Feminino;155;752
2023;Lituânia;Masculino;105;382
2023;Luxemburgo;Feminino;101;331
2023;Luxemburgo;Masculino;120;395
2023;Líbano;Feminino;97;461
2023;Líbano;Masculino;158;655
2023;Líbia;Feminino;1;74
2023;Líbia;Masculino;10;86
2023;Macau;Feminino;1;4
2023;Macau;Masculino;0;0
2023;Macedónia do Norte;Feminino;17;55
2023;Macedónia do Norte;Masculino;5;30
2023;Madagáscar;Feminino;7;18
2023;Madagáscar;Masculino;6;9
2023;Maldivas;Feminino;0;7
2023;Maldivas;Masculino;0;1
2023;Mali;Feminino;2;12
2023;Mali;Masculino;16;76
2023;Malta;Feminino;21;80
2023;Malta;Masculino;40;104
2023;Malásia;Feminino;20;108
2023;Malásia;Masculino;17;62
2023;Maláui;Feminino;6;18
2023;Maláui;Masculino;2;9
2023;Marrocos;Feminino;282;1313
2023;Marrocos;Masculino;908;2426
2023;Mauritânia;Feminino;1;4
2023;Mauritânia;Masculino;7;27
2023;Mianmar;Feminino;2;12
2023;Mianmar;Masculino;3;5
2023;Moldávia;Feminino;239;2666
2023;Moldávia;Masculino;270;2490
2023;Mongólia;Feminino;3;24
2023;Mongólia;Masculino;1;5
2023;Montenegro;Feminino;3;9
2023;Montenegro;Masculino;1;14
2023;Moçambique;Feminino;1635;4213
2023;Moçambique;Masculino;1842;3914
2023;México;Feminino;125;576
2023;México;Masculino;100;419
2023;Namíbia;Feminino;6;30
2023;Namíbia;Masculino;4;18
2023;Nepal;Feminino;3969;12036
2023;Nepal;Masculino;3868;17936
2023;Nicarágua;Feminino;10;39
2023;Nicarágua;Masculino;6;27
2023;Nigéria;Feminino;149;461
2023;Nigéria;Masculino;332;1017
2023;Noruega;Feminino;112;478
2023;Noruega;Masculino;156;718
2023;Nova Zelândia;Feminino;26;86
2023;Nova Zelândia;Masculino;44;121
2023;Níger;Feminino;1;3
2023;Níger;Masculino;2;8
2023;Omã;Feminino;1;4
2023;Omã;Masculino;1;4
2023;Palestina;Feminino;6;38
2023;Palestina;Masculino;6;53
2023;Panamá;Feminino;10;64
2023;Panamá;Masculino;7;35
2023;Papua-Nova Guiné;Feminino;0;1
2023;Papua-Nova Guiné;Masculino;0;1
2023;Paquistão;Feminino;1355;3882
2023;Paquistão;Masculino;5514;13266
2023;Paraguai;Feminino;32;140
2023;Paraguai;Masculino;22;66
2023;Países Baixos;Feminino;1451;6309
2023;Países Baixos;Masculino;1726;7283
2023;Peru;Feminino;116;435
2023;Peru;Masculino;222;488
2023;Polónia;Feminino;822;3073
2023;Polónia;Masculino;551;1858
2023;Qatar;Feminino;0;3
2023;Qatar;Masculino;2;10
2023;Quirguistão;Feminino;3;23
2023;Quirguistão;Masculino;7;21
2023;Quénia;Feminino;22;103
2023;Quénia;Masculino;23;73
2023;Reino Unido;Feminino;3284;21221
2023;Reino Unido;Masculino;4113;26264
2023;República Centro-Africana;Feminino;0;2
2023;República Centro-Africana;Masculino;1;3
2023;República Checa;Feminino;126;495
2023;República Checa;Masculino;114;343
2023;República Democrática do Congo;Feminino;21;157
2023;República Democrática do Congo;Masculino;20;160
2023;República Dominicana;Feminino;22;142
2023;República Dominicana;Masculino;26;88
2023;Roménia;Feminino;584;10202
2023;Roménia;Masculino;671;10679
2023;Ruanda;Feminino;5;20
2023;Ruanda;Masculino;13;22
2023;Rússia;Feminino;2452;5951
2023;Rússia;Masculino;2441;4950
2023;Samoa;Feminino;0;1
2023;Samoa;Masculino;0;1
2023;Santa Lúcia;Feminino;0;2
2023;Santa Lúcia;Masculino;1;2
2023;Senegal;Feminino;94;515
2023;Senegal;Masculino;619;2056
2023;Serra Leoa;Feminino;1;37
2023;Serra Leoa;Masculino;19;118
2023;Seychelles;Feminino;1;6
2023;Seychelles;Masculino;0;2
2023;Singapura;Feminino;27;95
2023;Singapura;Masculino;17;61
2023;Somália;Feminino;3;20
2023;Somália;Masculino;19;67
2023;Sri Lanka;Feminino;17;68
2023;Sri Lanka;Masculino;61;135
2023;Sudão;Feminino;9;85
2023;Sudão;Masculino;18;118
2023;Sudão do Sul;Feminino;1;39
2023;Sudão do Sul;Masculino;3;35
2023;Suriname;Feminino;2;5
2023;Suriname;Masculino;1;3
2023;Suécia;Feminino;504;2719
2023;Suécia;Masculino;625;3351
2023;Suíça;Feminino;370;1827
2023;Suíça;Masculino;438;2009
2023;São Cristóvão e Nevis;Feminino;4;29
2023;São Cristóvão e Nevis;Masculino;6;48
2023;São Tomé e Príncipe;Feminino;7118;13560
2023;São Tomé e Príncipe;Masculino;7386;12928
2023;São Vicente e Granadinas;Feminino;0;0
2023;São Vicente e Granadinas;Masculino;0;1
2023;Sérvia;Feminino;38;194
2023;Sérvia;Masculino;28;145
2023;Síria;Feminino;88;654
2023;Síria;Masculino;85;780
2023;Tailândia;Feminino;172;897
2023;Tailândia;Masculino;192;1247
2023;Taiwan;Feminino;10;46
2023;Taiwan;Masculino;7;28
2023;Tajiquistão;Feminino;4;24
2023;Tajiquistão;Masculino;6;22
2023;Tanzânia;Feminino;2;25
2023;Tanzânia;Masculino;6;30
2023;Timor-Leste;Feminino;224;421
2023;Timor-Leste;Masculino;640;778
2023;Togo;Feminino;1;19
2023;Togo;Masculino;6;49
2023;Trindade e Tobago;Feminino;3;9
2023;Trindade e Tobago;Masculino;5;17
2023;Tunísia;Feminino;125;465
2023;Tunísia;Masculino;269;707
2023;Turquemenistão;Feminino;0;8
2023;Turquemenistão;Masculino;0;6
2023;Turquia;Feminino;253;1219
2023;Turquia;Masculino;301;1336
2023;Ucrânia;Feminino;582;12918
2023;Ucrânia;Masculino;597;10581
2023;Uganda;Feminino;7;30
2023;Uganda;Masculino;4;30
2023;Uruguai;Feminino;15;127
2023;Uruguai;Masculino;28;140
2023;Uzbequistão;Feminino;60;505
2023;Uzbequistão;Masculino;86;828
2023;Vanuatu;Feminino;1;1
2023;Vanuatu;Masculino;3;8
2023;Venezuela;Feminino;784;5394
2023;Venezuela;Masculino;662;3906
2023;Vietname;Feminino;75;515
2023;Vietname;Masculino;84;537
2023;Zimbabwe;Feminino;12;64
2023;Zimbabwe;Masculino;16;54
2023;Zâmbia;Feminino;3;15
2023;Zâmbia;Masculino;2;13
2023;África do Sul;Feminino;389;1669
2023;África do Sul;Masculino;384;1656
2023;Áustria;Feminino;250;900
2023;Áustria;Masculino;214;910
2023;Índia;Feminino;4257;10238
2023;Índia;Masculino;7928;33813
2024;Afeganistão;Feminino;100;503
2024;Afeganistão;Masculino;119;728
2024;Albânia;Feminino;8;62
2024;Albânia;Masculino;7;85
2024;Alemanha;Feminino;1845;11972
2024;Alemanha;Masculino;1846;12896
2024;Andorra;Feminino;4;10
2024;Andorra;Masculino;4;14
2024;Angola;Feminino;16720;48495
2024;Angola;Masculino;17106;43853
2024;Anguila;Feminino;0;1
2024;Anguila;Masculino;0;0
2024;Antígua e Barbuda;Feminino;3;11
2024;Antígua e Barbuda;Masculino;6;17
2024;Apátrida;Feminino;0;5
2024;Apátrida;Masculino;0;7
2024;Argentina;Feminino;453;3513
2024;Argentina;Masculino;518;4255
2024;Argélia;Feminino;225;1352
2024;Argélia;Masculino;1811;12477
2024;Arménia;Feminino;47;156
2024;Arménia;Masculino;55;131
2024;Arábia Saudita;Feminino;5;89
2024;Arábia Saudita;Masculino;9;122
2024;Austrália;Feminino;118;515
2024;Austrália;Masculino;134;646
2024;Azerbaijão;Feminino;13;64
2024;Azerbaijão;Masculino;13;93
2024;Bahamas;Feminino;0;1
2024;Bahamas;Masculino;1;4
2024;Bahrein;Feminino;2;10
2024;Bahrein;Masculino;2;20
2024;Bangladesh;Feminino;1608;7071
2024;Bangladesh;Masculino;9240;48128
2024;Barbados;Feminino;1;1
2024;Barbados;Masculino;2;5
2024;Belize;Feminino;0;4
2024;Belize;Masculino;1;4
2024;Benin;Feminino;3;12
2024;Benin;Masculino;13;52
2024;Bermudas;Feminino;1;5
2024;Bermudas;Masculino;0;3
2024;Bielorrússia;Feminino;264;1177
2024;Bielorrússia;Masculino;237;972
2024;Bolívia;Feminino;24;140
2024;Bolívia;Masculino;24;98
2024;Botswana;Feminino;4;15
2024;Botswana;Masculino;5;10
2024;Brasil;Feminino;19015;247013
2024;Brasil;Masculino;19698;237583
2024;Brunei;Feminino;0;4
2024;Brunei;Masculino;0;3
2024;Bulgária;Feminino;89;2070
2024;Bulgária;Masculino;84;1880
2024;Burkina Faso;Feminino;0;11
2024;Burkina Faso;Masculino;6;40
2024;Burundi;Feminino;0;6
2024;Burundi;Masculino;0;7
2024;Butão;Feminino;1;15
2024;Butão;Masculino;0;7
2024;Bélgica;Feminino;431;3197
2024;Bélgica;Masculino;550;4089
2024;Bósnia e Herzegovina;Feminino;4;43
2024;Bósnia e Herzegovina;Masculino;3;29
2024;Cabo Verde;Feminino;7407;33303
2024;Cabo Verde;Masculino;7605;32204
2024;Camarões;Feminino;28;216
2024;Camarões;Masculino;66;503
2024;Camboja;Feminino;8;54
2024;Camboja;Masculino;6;47
2024;Canadá;Feminino;307;1368
2024;Canadá;Masculino;325;1508
2024;Cazaquistão;Feminino;63;496
2024;Cazaquistão;Masculino;53;483
2024;Chade;Feminino;5;6
2024;Chade;Masculino;0;2
2024;Checoslováquia;Feminino;1;1
2024;Checoslováquia;Masculino;0;0
2024;Chile;Feminino;212;862
2024;Chile;Masculino;199;846
2024;China;Feminino;1078;15459
2024;China;Masculino;913;15275
2024;Chipre;Feminino;22;109
2024;Chipre;Masculino;23;136
2024;Colômbia;Feminino;687;4770
2024;Colômbia;Masculino;1064;7209
2024;Comores;Feminino;1;4
2024;Comores;Masculino;2;2
2024;Congo;Feminino;6;80
2024;Congo;Masculino;17;95
2024;Coreia do Sul;Feminino;71;280
2024;Coreia do Sul;Masculino;54;213
2024;Costa Rica;Feminino;20;97
2024;Costa Rica;Masculino;27;124
2024;Costa do Marfim;Feminino;14;103
2024;Costa do Marfim;Masculino;18;254
2024;Croácia;Feminino;64;344
2024;Croácia;Masculino;62;254
2024;Cuba;Feminino;209;1265
2024;Cuba;Masculino;228;1373
2024;Dinamarca;Feminino;99;775
2024;Dinamarca;Masculino;161;1171
2024;Djibuti;Feminino;0;2
2024;Djibuti;Masculino;0;6
2024;Dominica;Feminino;7;13
2024;Dominica;Masculino;13;44
2024;Egipto;Feminino;116;520
2024;Egipto;Masculino;421;2218
2024;El Salvador;Feminino;17;120
2024;El Salvador;Masculino;15;152
2024;Emiratos Árabes Unidos;Feminino;3;19
2024;Emiratos Árabes Unidos;Masculino;0;22
2024;Equador;Feminino;169;752
2024;Equador;Masculino;205;832
2024;Eritreia;Feminino;4;30
2024;Eritreia;Masculino;3;96
2024;Eslováquia;Feminino;73;419
2024;Eslováquia;Masculino;69;282
2024;Eslovénia;Feminino;37;208
2024;Eslovénia;Masculino;30;157
2024;Espanha;Feminino;1620;10673
2024;Espanha;Masculino;1684;11457
2024;Essuatíni;Feminino;3;31
2024;Essuatíni;Masculino;0;11
2024;Estados Unidos da América;Feminino;2449;9611
2024;Estados Unidos da América;Masculino;2492;9647
2024;Estónia;Feminino;48;306
2024;Estónia;Masculino;35;201
2024;Etiópia;Feminino;5;52
2024;Etiópia;Masculino;12;59
2024;Filipinas;Feminino;224;1601
2024;Filipinas;Masculino;138;592
2024;Finlândia;Feminino;106;757
2024;Finlândia;Masculino;92;667
2024;França;Feminino;1747;13659
2024;França;Masculino;1903;15350
2024;Gabão;Feminino;2;19
2024;Gabão;Masculino;5;22
2024;Gana;Feminino;17;270
2024;Gana;Masculino;63;704
2024;Geórgia;Feminino;35;293
2024;Geórgia;Masculino;54;436
2024;Granada;Feminino;3;6
2024;Granada;Masculino;3;9
2024;Grécia;Feminino;117;513
2024;Grécia;Masculino;84;727
2024;Guatemala;Feminino;14;101
2024;Guatemala;Masculino;13;115
2024;Guiana;Feminino;1;7
2024;Guiana;Masculino;0;8
2024;Guiné;Feminino;40;427
2024;Guiné;Masculino;160;1337
2024;Guiné Equatorial;Feminino;2;34
2024;Guiné Equatorial;Masculino;1;24
2024;Guiné-Bissau;Feminino;4291;18820
2024;Guiné-Bissau;Masculino;7348;28432
2024;Gâmbia;Feminino;15;115
2024;Gâmbia;Masculino;311;1684
2024;Haiti;Feminino;4;10
2024;Haiti;Masculino;2;24
2024;Honduras;Feminino;12;73
2024;Honduras;Masculino;9;67
2024;Hong Kong;Feminino;39;170
2024;Hong Kong;Masculino;32;146
2024;Hungria;Feminino;187;977
2024;Hungria;Masculino;139;715
2024;Ilhas Fiji;Feminino;1;2
2024;Ilhas Fiji;Masculino;1;3
2024;Ilhas Marshall;Feminino;0;0
2024;Ilhas Marshall;Masculino;0;1
2024;Ilhas Maurícias;Feminino;3;35
2024;Ilhas Maurícias;Masculino;4;39
2024;Ilhas Salomão;Feminino;0;0
2024;Ilhas Salomão;Masculino;0;1
2024;Indonésia;Feminino;40;241
2024;Indonésia;Masculino;160;997
2024;Iraque;Feminino;12;341
2024;Iraque;Masculino;32;445
2024;Irlanda;Feminino;397;2519
2024;Irlanda;Masculino;527;3562
2024;Irão;Feminino;230;1356
2024;Irão;Masculino;203;1578
2024;Islândia;Feminino;19;104
2024;Islândia;Masculino;27;137
2024;Israel;Feminino;259;740
2024;Israel;Masculino;318;888
2024;Itália;Feminino;2837;17429
2024;Itália;Masculino;3584;22592
2024;Iémen;Feminino;9;25
2024;Iémen;Masculino;12;53
2024;Jamaica;Feminino;2;19
2024;Jamaica;Masculino;3;14
2024;Japão;Feminino;63;451
2024;Japão;Masculino;50;309
2024;Jordânia;Feminino;31;281
2024;Jordânia;Masculino;60;420
2024;Jugoslávia;Feminino;0;1
2024;Jugoslávia;Masculino;0;0
2024;Kosovo;Feminino;8;25
2024;Kosovo;Masculino;1;20
2024;Kuwait;Feminino;0;39
2024;Kuwait;Masculino;5;50
2024;Laos;Feminino;3;7
2024;Laos;Masculino;1;1
2024;Lesoto;Feminino;0;3
2024;Lesoto;Masculino;0;1
2024;Letónia;Feminino;93;609
2024;Letónia;Masculino;93;422
2024;Libéria;Feminino;2;18
2024;Libéria;Masculino;6;38
2024;Liechtenstein;Feminino;0;6
2024;Liechtenstein;Masculino;0;5
2024;Lituânia;Feminino;116;817
2024;Lituânia;Masculino;98;457
2024;Luxemburgo;Feminino;59;370
2024;Luxemburgo;Masculino;95;460
2024;Líbano;Feminino;153;597
2024;Líbano;Masculino;176;852
2024;Líbia;Feminino;9;69
2024;Líbia;Masculino;16;125
2024;Macau;Feminino;2;8
2024;Macau;Masculino;1;3
2024;Macedónia do Norte;Feminino;15;70
2024;Macedónia do Norte;Masculino;1;29
2024;Madagáscar;Feminino;6;25
2024;Madagáscar;Masculino;1;16
2024;Maldivas;Feminino;0;8
2024;Maldivas;Masculino;1;1
2024;Mali;Feminino;5;15
2024;Mali;Masculino;18;125
2024;Malta;Feminino;16;93
2024;Malta;Masculino;16;115
2024;Malásia;Feminino;25;129
2024;Malásia;Masculino;13;74
2024;Maláui;Feminino;1;23
2024;Maláui;Masculino;1;14
2024;Marrocos;Feminino;420;2373
2024;Marrocos;Masculino;1927;10087
2024;Mauritânia;Feminino;0;4
2024;Mauritânia;Masculino;10;58
2024;Mianmar;Feminino;6;20
2024;Mianmar;Masculino;2;10
2024;Moldávia;Feminino;117;2818
2024;Moldávia;Masculino;171;3137
2024;Mongólia;Feminino;7;40
2024;Mongólia;Masculino;4;13
2024;Montenegro;Feminino;2;15
2024;Montenegro;Masculino;4;18
2024;Moçambique;Feminino;2207;6860
2024;Moçambique;Masculino;2466;6844
2024;México;Feminino;126;812
2024;México;Masculino;113;680
2024;Namíbia;Feminino;4;48
2024;Namíbia;Masculino;7;32
2024;Nauru;Feminino;0;0
2024;Nauru;Masculino;0;1
2024;Nepal;Feminino;2528;20382
2024;Nepal;Masculino;3563;37704
2024;Nicarágua;Feminino;16;81
2024;Nicarágua;Masculino;6;77
2024;Nigéria;Feminino;223;1503
2024;Nigéria;Masculino;545;3766
2024;Noruega;Feminino;104;556
2024;Noruega;Masculino;139;800
2024;Nova Zelândia;Feminino;35;122
2024;Nova Zelândia;Masculino;32;148
2024;Níger;Feminino;2;4
2024;Níger;Masculino;6;22
2024;Omã;Feminino;5;9
2024;Omã;Masculino;3;6
2024;Palau;Feminino;0;0
2024;Palau;Masculino;0;1
2024;Palestina;Feminino;11;45
2024;Palestina;Masculino;13;78
2024;Panamá;Feminino;14;87
2024;Panamá;Masculino;15;73
2024;Papua-Nova Guiné;Feminino;0;1
2024;Papua-Nova Guiné;Masculino;0;1
2024;Paquistão;Feminino;1234;5565
2024;Paquistão;Masculino;5949;35943
2024;Paraguai;Feminino;20;258
2024;Paraguai;Masculino;37;237
2024;Países Baixos;Feminino;1090;6984
2024;Países Baixos;Masculino;1262;8055
2024;Peru;Feminino;107;918
2024;Peru;Masculino;410;2418
2024;Polónia;Feminino;600;3489
2024;Polónia;Masculino;400;2190
2024;Qatar;Feminino;0;4
2024;Qatar;Masculino;0;9
2024;Quirguistão;Feminino;10;37
2024;Quirguistão;Masculino;14;39
2024;Quénia;Feminino;27;145
2024;Quénia;Masculino;26;114
2024;Reino Unido;Feminino;1257;21545
2024;Reino Unido;Masculino;1647;26773
2024;República Centro-Africana;Feminino;0;2
2024;República Centro-Africana;Masculino;0;1
2024;República Checa;Feminino;138;596
2024;República Checa;Masculino;94;418
2024;República Democrática do Congo;Feminino;15;195
2024;República Democrática do Congo;Masculino;27;254
2024;República Dominicana;Feminino;23;155
2024;República Dominicana;Masculino;28;125
2024;Roménia;Feminino;461;9135
2024;Roménia;Masculino;544;9460
2024;Ruanda;Feminino;4;33
2024;Ruanda;Masculino;6;29
2024;Rússia;Feminino;2979;9856
2024;Rússia;Masculino;2600;8653
2024;Samoa;Feminino;0;1
2024;Samoa;Masculino;0;1
2024;Santa Lúcia;Feminino;0;2
2024;Santa Lúcia;Masculino;1;4
2024;Senegal;Feminino;53;651
2024;Senegal;Masculino;668;4605
2024;Serra Leoa;Feminino;8;48
2024;Serra Leoa;Masculino;30;189
2024;Seychelles;Feminino;1;7
2024;Seychelles;Masculino;1;3
2024;Singapura;Feminino;15;111
2024;Singapura;Masculino;23;86
2024;Somália;Feminino;3;23
2024;Somália;Masculino;5;71
2024;Sri Lanka;Feminino;61;186
2024;Sri Lanka;Masculino;131;551
2024;Sudão;Feminino;11;99
2024;Sudão;Masculino;15;132
2024;Sudão do Sul;Feminino;3;36
2024;Sudão do Sul;Masculino;2;35
2024;Suriname;Feminino;0;11
2024;Suriname;Masculino;2;14
2024;Suécia;Feminino;309;2905
2024;Suécia;Masculino;314;3477
2024;Suíça;Feminino;220;1930
2024;Suíça;Masculino;221;2128
2024;São Cristóvão e Nevis;Feminino;4;31
2024;São Cristóvão e Nevis;Masculino;10;54
2024;São Tomé e Príncipe;Feminino;6111;20327
2024;São Tomé e Príncipe;Masculino;5747;19785
2024;São Vicente e Granadinas;Feminino;0;0
2024;São Vicente e Granadinas;Masculino;1;2
2024;Sérvia;Feminino;30;229
2024;Sérvia;Masculino;35;196
2024;Síria;Feminino;29;621
2024;Síria;Masculino;42;741
2024;Tailândia;Feminino;150;1677
2024;Tailândia;Masculino;100;1801
2024;Taiwan;Feminino;29;77
2024;Taiwan;Masculino;22;51
2024;Tajiquistão;Feminino;2;30
2024;Tajiquistão;Masculino;4;35
2024;Tanzânia;Feminino;3;37
2024;Tanzânia;Masculino;4;35
2024;Timor-Leste;Feminino;101;620
2024;Timor-Leste;Masculino;88;1225
2024;Togo;Feminino;4;21
2024;Togo;Masculino;8;84
2024;Trindade e Tobago;Feminino;5;16
2024;Trindade e Tobago;Masculino;2;20
2024;Tunísia;Feminino;220;789
2024;Tunísia;Masculino;540;3267
2024;Turquemenistão;Feminino;1;13
2024;Turquemenistão;Masculino;5;20
2024;Turquia;Feminino;379;1617
2024;Turquia;Masculino;420;1872
2024;URSS;Feminino;0;4
2024;URSS;Masculino;0;1
2024;Ucrânia;Feminino;833;47961
2024;Ucrânia;Masculino;882;31271
2024;Uganda;Feminino;5;45
2024;Uganda;Masculino;4;41
2024;Uruguai;Feminino;32;216
2024;Uruguai;Masculino;32;238
2024;Uzbequistão;Feminino;37;543
2024;Uzbequistão;Masculino;53;1146
2024;Vanuatu;Feminino;2;4
2024;Vanuatu;Masculino;4;14
2024;Venezuela;Feminino;812;8506
2024;Venezuela;Masculino;791;7661
2024;Vietname;Feminino;86;622
2024;Vietname;Masculino;86;644
2024;Zimbabwe;Feminino;12;110
2024;Zimbabwe;Masculino;19;94
2024;Zâmbia;Feminino;1;35
2024;Zâmbia;Masculino;1;19
2024;África do Sul;Feminino;373;2016
2024;África do Sul;Masculino;379;2076
2024;Áustria;Feminino;174;1015
2024;Áustria;Masculino;148;964
2024;Índia;Feminino;2919;15709
2024;Índia;Masculino;8302;82907
