year;country;cae_code;cae_description_pt;sector_description_en;foreign_workers_all_q9e;foreign_tco_q13e;total_employment_thousand_lfs;foreign_tco_pct_lfs;lfs_data_flag;gva_million_eur;gva_total_pt_million_eur;gva_share_pct;vab_data_flag;cae_nace_level;source_id;dataset_id;source_name;notes
2018;PT;A;Agr., pr. animal, caca, flor. pesca;Agriculture, forestry and fishing;12079;11861;298.5;3.97;;3932.2;177157.5;2.22;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;B;Industrias extrativas;Mining and quarrying;250;249;14.1;1.77;;593.1;177157.5;0.33;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;C;Industrias transformadoras;Manufacturing;17154;16688;832.0;2.01;;25260.1;177157.5;14.26;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;D;Eletr., gas, ag. quente/fria e ar frio;Electricity, gas, steam and air conditioning supply;104;100;14.9;0.67;;4660.1;177157.5;2.63;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;E;"Capt., trat. e d. agua; san., resid.";"Water supply; sewerage, waste management and remediation activities";1060;1047;38.3;2.73;;1678.4;177157.5;0.95;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;F;Construcao;Construction;15987;15254;305.3;5.0;;7541.1;177157.5;4.26;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;G;"Com. grosso e ret.; r.v.aut./moto.";"Wholesale and retail trade; repair of motor vehicles and motorcycles";21580;19315;704.0;2.74;;23863.8;177157.5;13.47;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;H;Transportes e armazenagem;Transportation and storage;6418;6087;209.9;2.9;;8786.0;177157.5;4.96;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;I;Alojamento, restauracao e sim.;Accommodation and food service activities;37855;36191;330.8;10.94;;10725.2;177157.5;6.05;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;J;Ativ. Inform. e de comunicacao;Information and communication;3983;3726;123.8;3.01;;6375.7;177157.5;3.6;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;K;Ativ. financeiras e de seguros;Financial and insurance activities;1413;1364;114.4;1.19;;8363.7;177157.5;4.72;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;L;Atividades imobiliarias;Real estate activities;2187;1777;48.5;3.66;;22163.3;177157.5;12.51;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;M;Ativ. consultoria, cient.,tec. e sim.;Professional, scientific and technical activities;4961;4512;208.1;2.17;;7255.8;177157.5;4.1;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;N;Ativ. Adm. e servicos de apoio;Administrative and support service activities;36229;35966;159.9;22.49;;7149.3;177157.5;4.04;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;O;"Adm. Pub. e defesa; seg. social";"Public administration and defence; compulsory social security";105;105;321.1;0.03;;12278.5;177157.5;6.93;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;P;Educacao;Education;2052;1962;424.2;0.46;;9939.5;177157.5;5.61;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;Q;Ativ. saude humana e apoio social;Human health and social work activities;8283;7801;446.9;1.75;;11532.5;177157.5;6.51;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;R;Ativ. artist., espet., desp. e recr.;Arts, entertainment and recreation;2069;1903;69.6;2.73;;1580.6;177157.5;0.89;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;S;Outras atividades de servicos;Other service activities;3658;3378;108.7;3.11;;2358.3;177157.5;1.33;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2018;PT;U;Ativ. org. int. e o. inst. extra-territ.;Activities of extraterritorial organisations and bodies;11;9;;;;0.0;177157.5;0.0;;section;F010;D074 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat nama_10_a64 (VAB);
2019;PT;A;Agr., pr. animal, caca, flor. pesca;Agriculture, forestry and fishing;14470;14225;277.2;5.13;;4289.6;185474.0;2.31;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;B;Industrias extrativas;Mining and quarrying;276;273;12.8;2.13;;561.6;185474.0;0.3;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;C;Industrias transformadoras;Manufacturing;20859;20396;831.1;2.45;;25605.3;185474.0;13.81;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;D;Eletr., gas, ag. quente/fria e ar frio;Electricity, gas, steam and air conditioning supply;99;98;18.9;0.52;;4426.8;185474.0;2.39;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;E;"Capt., trat. e d. agua; san., resid.";"Water supply; sewerage, waste management and remediation activities";1261;1251;38.5;3.25;;1763.4;185474.0;0.95;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;F;Construcao;Construction;21695;20822;305.2;6.82;;8151.7;185474.0;4.4;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;G;"Com. grosso e ret.; r.v.aut./moto.";"Wholesale and retail trade; repair of motor vehicles and motorcycles";25528;23342;707.8;3.3;;24675.1;185474.0;13.3;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;H;Transportes e armazenagem;Transportation and storage;6978;6628;220.3;3.01;;9452.0;185474.0;5.1;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;I;Alojamento, restauracao e sim.;Accommodation and food service activities;46407;44744;323.7;13.82;;11315.4;185474.0;6.1;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;J;Ativ. Inform. e de comunicacao;Information and communication;6025;5752;138.6;4.15;;7140.6;185474.0;3.85;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;K;Ativ. financeiras e de seguros;Financial and insurance activities;1648;1600;101.5;1.58;;8909.7;185474.0;4.8;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;L;Atividades imobiliarias;Real estate activities;2377;1934;52.3;3.7;;23260.5;185474.0;12.54;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;M;Ativ. consultoria, cient.,tec. e sim.;Professional, scientific and technical activities;6898;6422;224.6;2.86;;7972.0;185474.0;4.3;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;N;Ativ. Adm. e servicos de apoio;Administrative and support service activities;45543;45207;175.3;25.79;;7453.6;185474.0;4.02;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;O;"Adm. Pub. e defesa; seg. social";"Public administration and defence; compulsory social security";105;103;310.3;0.03;;12762.6;185474.0;6.88;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;P;Educacao;Education;2338;2261;418.2;0.54;;10198.6;185474.0;5.5;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;Q;Ativ. saude humana e apoio social;Human health and social work activities;10226;9731;472.7;2.06;;12208.7;185474.0;6.58;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;R;Ativ. artist., espet., desp. e recr.;Arts, entertainment and recreation;2363;2201;69.0;3.19;;1697.8;185474.0;0.92;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;S;Outras atividades de servicos;Other service activities;3877;3585;118.9;3.02;;2459.7;185474.0;1.33;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2019;PT;U;Ativ. org. int. e o. inst. extra-territ.;Activities of extraterritorial organisations and bodies;9;8;;;;0.0;185474.0;0.0;;section;F010;D074 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat nama_10_a64 (VAB);
2020;PT;A;Agr., pr. animal, caca, flor. pesca;Agriculture, forestry and fishing;19004;18717;269.7;6.94;;4303.9;175104.0;2.46;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;B;Industrias extrativas;Mining and quarrying;289;287;16.2;1.77;;524.8;175104.0;0.3;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;C;Industrias transformadoras;Manufacturing;22497;22035;821.2;2.68;;24304.9;175104.0;13.88;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;D;Eletr., gas, ag. quente/fria e ar frio;Electricity, gas, steam and air conditioning supply;115;108;24.5;0.44;;3959.1;175104.0;2.26;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;E;"Capt., trat. e d. agua; san., resid.";"Water supply; sewerage, waste management and remediation activities";1592;1574;34.8;4.52;;1848.3;175104.0;1.06;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;F;Construcao;Construction;25598;24637;296.7;8.3;;8352.2;175104.0;4.77;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;G;"Com. grosso e ret.; r.v.aut./moto.";"Wholesale and retail trade; repair of motor vehicles and motorcycles";25321;23158;672.4;3.44;;23154.7;175104.0;13.22;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;H;Transportes e armazenagem;Transportation and storage;7193;6808;212.9;3.2;;6989.4;175104.0;3.99;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;I;Alojamento, restauracao e sim.;Accommodation and food service activities;36187;34517;296.9;11.63;;6388.7;175104.0;3.65;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;J;Ativ. Inform. e de comunicacao;Information and communication;8114;7803;147.8;5.28;;7782.4;175104.0;4.44;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;K;Ativ. financeiras e de seguros;Financial and insurance activities;1808;1758;96.0;1.83;;9255.8;175104.0;5.29;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;L;Atividades imobiliarias;Real estate activities;2320;1886;43.0;4.39;;23562.4;175104.0;13.46;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;M;Ativ. consultoria, cient.,tec. e sim.;Professional, scientific and technical activities;7218;6700;231.3;2.9;;8142.7;175104.0;4.65;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;N;Ativ. Adm. e servicos de apoio;Administrative and support service activities;48376;48050;162.2;29.62;;6644.3;175104.0;3.79;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;O;"Adm. Pub. e defesa; seg. social";"Public administration and defence; compulsory social security";116;114;296.6;0.04;;12907.9;175104.0;7.37;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;P;Educacao;Education;2589;2499;409.6;0.61;;10311.9;175104.0;5.89;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;Q;Ativ. saude humana e apoio social;Human health and social work activities;12107;11645;472.9;2.46;;12168.7;175104.0;6.95;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;R;Ativ. artist., espet., desp. e recr.;Arts, entertainment and recreation;2178;2032;68.7;2.96;;1237.1;175104.0;0.71;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;S;Outras atividades de servicos;Other service activities;3691;3420;134.4;2.54;;2158.5;175104.0;1.23;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2020;PT;U;Ativ. org. int. e o. inst. extra-territ.;Activities of extraterritorial organisations and bodies;14;13;;;;0.0;175104.0;0.0;;section;F010;D074 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat nama_10_a64 (VAB);
2021;PT;A;Agr., pr. animal, caca, flor. pesca;Agriculture, forestry and fishing;18272;17965;135.4;13.27;break_in_series;4680.7;187361.7;2.5;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;B;Industrias extrativas;Mining and quarrying;352;349;9.4;3.71;break_in_series;752.7;187361.7;0.4;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;C;Industrias transformadoras;Manufacturing;24420;23964;822.2;2.91;break_in_series;26938.2;187361.7;14.38;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;D;Eletr., gas, ag. quente/fria e ar frio;Electricity, gas, steam and air conditioning supply;120;116;20.3;0.57;break_in_series;3445.7;187361.7;1.84;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;E;"Capt., trat. e d. agua; san., resid.";"Water supply; sewerage, waste management and remediation activities";1754;1741;33.8;5.15;break_in_series;1978.9;187361.7;1.06;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;F;Construcao;Construction;26636;25659;314.9;8.15;break_in_series;8695.7;187361.7;4.64;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;G;"Com. grosso e ret.; r.v.aut./moto.";"Wholesale and retail trade; repair of motor vehicles and motorcycles";26532;24369;718.5;3.39;break_in_series;23942.5;187361.7;12.78;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;H;Transportes e armazenagem;Transportation and storage;7404;7054;215.2;3.28;break_in_series;7775.4;187361.7;4.15;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;I;Alojamento, restauracao e sim.;Accommodation and food service activities;37538;35893;253.3;14.17;break_in_series;7913.7;187361.7;4.22;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;J;Ativ. Inform. e de comunicacao;Information and communication;9191;8851;169.1;5.23;break_in_series;8499.8;187361.7;4.54;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;K;Ativ. financeiras e de seguros;Financial and insurance activities;2044;1992;120.1;1.66;break_in_series;9604.2;187361.7;5.13;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;L;Atividades imobiliarias;Real estate activities;2472;2002;46.7;4.29;break_in_series;24399.8;187361.7;13.02;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;M;Ativ. consultoria, cient.,tec. e sim.;Professional, scientific and technical activities;7523;6972;254.5;2.74;break_in_series;8888.9;187361.7;4.74;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;N;Ativ. Adm. e servicos de apoio;Administrative and support service activities;51133;50843;147.6;34.45;break_in_series;7646.9;187361.7;4.08;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;O;"Adm. Pub. e defesa; seg. social";"Public administration and defence; compulsory social security";115;115;336.0;0.03;break_in_series;13462.9;187361.7;7.19;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;P;Educacao;Education;2706;2619;427.5;0.61;break_in_series;10553.5;187361.7;5.63;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;Q;Ativ. saude humana e apoio social;Human health and social work activities;12960;12519;490.8;2.55;break_in_series;13493.0;187361.7;7.2;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;R;Ativ. artist., espet., desp. e recr.;Arts, entertainment and recreation;2347;2209;68.1;3.24;break_in_series;1467.1;187361.7;0.78;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;S;Outras atividades de servicos;Other service activities;3507;3259;109.2;2.98;break_in_series;2188.8;187361.7;1.17;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2021;PT;U;Ativ. org. int. e o. inst. extra-territ.;Activities of extraterritorial organisations and bodies;32;32;;;;0.0;187361.7;0.0;;section;F010;D074 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat nama_10_a64 (VAB);
2022;PT;A;Agr., pr. animal, caca, flor. pesca;Agriculture, forestry and fishing;22728;22397;138.2;16.21;;4648.4;211027.9;2.2;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;B;Industrias extrativas;Mining and quarrying;530;522;10.4;5.02;;678.8;211027.9;0.32;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;C;Industrias transformadoras;Manufacturing;36582;36090;839.9;4.3;;30402.6;211027.9;14.41;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;D;Eletr., gas, ag. quente/fria e ar frio;Electricity, gas, steam and air conditioning supply;156;153;20.3;0.75;;1767.1;211027.9;0.84;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;E;"Capt., trat. e d. agua; san., resid.";"Water supply; sewerage, waste management and remediation activities";1887;1875;37.5;5.0;;1999.3;211027.9;0.95;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;F;Construcao;Construction;37834;36688;330.4;11.1;;10048.2;211027.9;4.76;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;G;"Com. grosso e ret.; r.v.aut./moto.";"Wholesale and retail trade; repair of motor vehicles and motorcycles";34265;31985;729.2;4.39;;26047.1;211027.9;12.34;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
2022;PT;H;Transportes e armazenagem;Transportation and storage;9136;8641;232.1;3.72;;9767.7;211027.9;4.63;;section;F010 / F012;D074 / D079 / D115;GEP/MTSSS — Quadros de Pessoal (Q9_E, Q13_E) + Eurostat LFS (lfsa_egan2) + Eurostat nama_10_a64 (VAB);
